"Average",,,,,,,,,,,,,"E0",,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - engr.","eyy [1] - engr.","exy [1] - engr.","e1 [1] - engr.","e2 [1] - engr.","gamma [1] - engr.","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
128,0.00288925,-0.00389911,-2.06489e-06,-0.0455635,0.323031,-0.479145,-0.000426474,0.00171522,-0.000132192,0.00173943,-0.000450687,-0.410644,0.00152116,0.0152208,10.0213,10.006
129,0.00288925,-0.00389911,-2.06489e-06,-0.0476565,0.319402,-0.485158,-0.000461652,0.00175558,-0.000136115,0.00178493,-0.000491001,-0.380222,0.00155931,0.0156026,10.0216,10.006
130,0.00288925,-0.00389911,-2.06489e-06,-0.0487326,0.327755,-0.474029,-0.000433123,0.00177369,-5.21944e-05,0.00179275,-0.000452189,-0.125352,0.00158375,0.0158471,10.0219,10.006
131,0.00288925,-0.00389911,-2.06489e-06,-0.047845,0.324711,-0.481288,-0.000419595,0.00178106,-0.000120417,0.00180532,-0.000443852,-0.327723,0.00160538,0.0160635,10.0221,10.006
132,0.00288925,-0.00389911,-2.06489e-06,-0.0492486,0.327563,-0.477176,-0.000437858,0.00181528,-9.38054e-05,0.00183475,-0.000457325,-0.233107,0.00163724,0.0163823,10.0224,10.006
133,0.00288925,-0.00389911,-2.06489e-06,-0.0496372,0.327644,-0.476089,-0.000399473,0.00178893,-7.30953e-05,0.00181614,-0.000426688,-0.162856,0.00163614,0.0163713,10.0224,10.006
134,0.00288925,-0.00389911,-2.06489e-06,-0.0513277,0.334168,-0.472151,-0.000422514,0.00182954,-3.99698e-05,0.00185692,-0.000449893,-0.171529,0.00165887,0.0165988,10.0226,10.006
135,0.00288925,-0.00389911,-2.06489e-06,-0.0525096,0.331803,-0.489381,-0.000436549,0.00183454,-6.54275e-05,0.00185748,-0.000459486,-0.373868,0.00166112,0.0166213,10.0227,10.006
136,0.00288925,-0.00389911,-2.06489e-06,-0.0545189,0.331946,-0.486219,-0.000430888,0.00190967,-1.76396e-05,0.00192491,-0.000446129,0.0836432,0.00171742,0.0171846,10.0232,10.006
137,0.00288925,-0.00389911,-2.06489e-06,-0.0549138,0.33453,-0.484109,-0.000402905,0.00192196,-7.28094e-05,0.00194157,-0.000422521,-0.40758,0.00174756,0.0174862,10.0235,10.006
138,0.00288925,-0.00389911,-2.06489e-06,-0.0562769,0.336547,-0.492043,-0.00047721,0.00189665,-4.99658e-05,0.00192512,-0.000505679,-0.0427511,0.00173018,0.0173123,10.0234,10.006
139,0.00288925,-0.00389911,-2.06489e-06,-0.05737,0.337074,-0.489399,-0.000495809,0.00195175,-1.76126e-05,0.00197042,-0.000514482,-0.0788544,0.00179529,0.0179638,10.024,10.006
140,0.00288925,-0.00389911,-2.06489e-06,-0.0591538,0.338156,-0.485468,-0.000479563,0.00195025,-2.98801e-05,0.00197026,-0.000499569,-0.196862,0.0017806,0.0178167,10.0239,10.006
141,0.00288925,-0.00389911,-2.06489e-06,-0.062731,0.339667,-0.496815,-0.000469947,0.00197785,-6.19977e-05,0.00199858,-0.000490679,-0.258031,0.00181122,0.0181231,10.0242,10.006
142,0.00288925,-0.00389911,-2.06489e-06,-0.0639688,0.340458,-0.494921,-0.000489286,0.00198668,-7.53725e-05,0.00200356,-0.000506162,-0.363825,0.00182874,0.0182984,10.0243,10.006
143,0.00288925,-0.00389911,-2.06489e-06,-0.0633799,0.34295,-0.496936,-0.000472621,0.00201967,-0.000106274,0.00203352,-0.000486471,-0.47809,0.0018874,0.0188854,10.0249,10.006
144,0.00288925,-0.00389911,-2.06489e-06,-0.0666099,0.346936,-0.49106,-0.000484422,0.00201639,-0.00013027,0.00203562,-0.000503657,-0.588034,0.00188125,0.0188239,10.0249,10.006
145,0.00288925,-0.00389911,-2.06489e-06,-0.064999,0.345449,-0.487853,-0.000483093,0.00202648,-0.000111533,0.00204374,-0.000500351,-0.39751,0.00187544,0.0187658,10.0248,10.006
146,0.00288925,-0.00389911,-2.06489e-06,-0.0668997,0.346477,-0.488148,-0.000465483,0.00203937,-9.90424e-05,0.0020637,-0.00048981,-0.160763,0.00191794,0.019191,10.0252,10.006
147,0.00288925,-0.00389911,-2.06489e-06,-0.0670103,0.345795,-0.498216,-0.000480654,0.00208311,-9.20735e-05,0.00210038,-0.000497928,-0.31278,0.0019329,0.0193407,10.0254,10.006
148,0.00288925,-0.00389911,-2.06489e-06,-0.0693324,0.350294,-0.497023,-0.000527606,0.00208316,-0.000167455,0.00210498,-0.000549433,-0.496768,0.00195702,0.0195821,10.0256,10.006
149,0.00288925,-0.00389911,-2.06489e-06,-0.0693301,0.350706,-0.492195,-0.00050863,0.00210439,-0.000149876,0.00212674,-0.000530977,-0.46346,0.00197303,0.0197422,10.0258,10.006
150,0.00288925,-0.00389911,-2.06489e-06,-0.0703706,0.352589,-0.495683,-0.000471302,0.00210883,-0.000164186,0.002131,-0.000493469,-0.710456,0.00198837,0.0198957,10.0259,10.006
151,0.00288925,-0.00389911,-2.06489e-06,-0.072846,0.35522,-0.497801,-0.000486105,0.00216155,-0.000178302,0.00218759,-0.000512148,-0.555485,0.00203204,0.0203327,10.0264,10.006
152,0.00288925,-0.00389911,-2.06489e-06,-0.0713789,0.356087,-0.489368,-0.000490619,0.00211773,-9.34549e-05,0.00213764,-0.000510534,-0.3727,0.0020388,0.0204004,10.0264,10.006
153,0.00288925,-0.00389911,-2.06489e-06,-0.0758764,0.356685,-0.489419,-0.000484762,0.00215698,-0.000143646,0.00217727,-0.000505053,-0.649062,0.00204742,0.0204866,10.0265,10.006
154,0.00288925,-0.00389911,-2.06489e-06,-0.0767711,0.360291,-0.493009,-0.00054752,0.00218413,-0.000154021,0.00220328,-0.000566675,-0.586334,0.00207273,0.0207398,10.0268,10.006
155,0.00288925,-0.00389911,-2.06489e-06,-0.078735,0.360435,-0.493379,-0.000545403,0.00218046,-8.3412e-05,0.00219753,-0.000562477,-0.383897,0.00209767,0.0209894,10.027,10.006
156,0.00288925,-0.00389911,-2.06489e-06,-0.0801019,0.361288,-0.492918,-0.00053573,0.00221532,-0.000104255,0.00223442,-0.000554831,-0.527163,0.00210441,0.0210568,10.0271,10.006
157,0.00288925,-0.00389911,-2.06489e-06,-0.0805921,0.365659,-0.491549,-0.000554422,0.00222618,-8.00752e-05,0.00224177,-0.000570016,-0.227373,0.00212029,0.0212157,10.0273,10.006
158,0.00288925,-0.00389911,-2.06489e-06,-0.0822991,0.364429,-0.495477,-0.000543594,0.0022299,-6.08073e-05,0.00225062,-0.000564311,-0.158063,0.00214584,0.0214714,10.0275,10.006
159,0.00288925,-0.00389911,-2.06489e-06,-0.0820293,0.366211,-0.49928,-0.000559368,0.00223432,-7.94884e-05,0.0022507,-0.000575745,-0.24515,0.00217427,0.0217559,10.0278,10.006
160,0.00288925,-0.00389911,-2.06489e-06,-0.0864799,0.367471,-0.496375,-0.000528081,0.00230041,-1.91078e-05,0.00232087,-0.000548538,0.242965,0.00227429,0.0227567,10.0288,10.006
161,0.00288925,-0.00389911,-2.06489e-06,-0.0866692,0.370052,-0.497653,-0.000573705,0.00228045,-5.76291e-05,0.00230225,-0.000595504,0.0338916,0.00220219,0.0220352,10.0281,10.006
162,0.00288925,-0.00389911,-2.06489e-06,-0.0873129,0.372907,-0.499691,-0.000598699,0.00229478,-4.04169e-05,0.00231573,-0.000619652,-0.134051,0.00222445,0.0222579,10.0283,10.006
163,0.00288925,-0.00389911,-2.06489e-06,-0.0884949,0.373776,-0.499637,-0.000598563,0.00230468,-8.23849e-05,0.00232305,-0.000616933,-0.0925746,0.00222076,0.022221,10.0283,10.006
164,0.00288925,-0.00389911,-2.06489e-06,-0.0903768,0.377385,-0.500831,-0.000572388,0.00234462,-0.000118371,0.00236493,-0.000592699,-0.3299,0.00227477,0.0227614,10.0288,10.006
165,0.00288925,-0.00389911,-2.06489e-06,-0.0932055,0.377504,-0.502479,-0.000576297,0.00237659,-0.000131071,0.00239666,-0.00059637,-0.395164,0.00228286,0.0228424,10.0289,10.006
166,0.00288925,-0.00389911,-2.06489e-06,-0.0952132,0.379735,-0.500528,-0.000634991,0.00234924,-5.73229e-05,0.00236857,-0.000654327,-0.0512405,0.00226835,0.0226972,10.0287,10.006
167,0.00288925,-0.00389911,-2.06489e-06,-0.0956447,0.381039,-0.500999,-0.000592484,0.00241364,-0.000151998,0.00243908,-0.000617923,-0.627494,0.00236116,0.0236259,10.0297,10.006
168,0.00288925,-0.00389911,-2.06489e-06,-0.0968493,0.384553,-0.496982,-0.000650281,0.00237966,-0.000113994,0.00239872,-0.000669339,-0.433226,0.00233491,0.0233632,10.0294,10.006
169,0.00288925,-0.00389911,-2.06489e-06,-0.0993597,0.386083,-0.501085,-0.000608497,0.00241216,-9.58662e-05,0.00243384,-0.000630181,-0.315406,0.00236733,0.0236876,10.0297,10.006
170,0.00288925,-0.00389911,-2.06489e-06,-0.102076,0.386228,-0.492295,-0.000566145,0.00242994,-0.000180557,0.00245288,-0.000589084,-0.87269,0.00238353,0.0238497,10.0299,10.006
171,0.00288925,-0.00389911,-2.06489e-06,-0.104636,0.390602,-0.507015,-0.000627491,0.00245492,-0.000186938,0.00247967,-0.000652242,-0.657681,0.00242479,0.0242626,10.0303,10.006
172,0.00288925,-0.00389911,-2.06489e-06,-0.1043,0.392539,-0.506495,-0.000605035,0.00250509,-0.00015431,0.00252906,-0.000628998,-0.145857,0.00247199,0.0247349,10.0308,10.006
173,0.00288925,-0.00389911,-2.06489e-06,-0.106805,0.394157,-0.498498,-0.000637497,0.00245965,-0.000163586,0.00247794,-0.000655791,-0.619025,0.00249159,0.0249309,10.031,10.006
174,0.00288925,-0.00389911,-2.06489e-06,-0.106985,0.396515,-0.501973,-0.000681699,0.00250224,-0.000143177,0.00252194,-0.000701396,-0.566043,0.00250909,0.025106,10.0312,10.006
175,0.00288925,-0.00389911,-2.06489e-06,-0.111429,0.397281,-0.499669,-0.000647093,0.00250572,-7.86205e-05,0.00252406,-0.000665432,-0.153922,0.0024958,0.0249731,10.031,10.006
176,0.00288925,-0.00389911,-2.06489e-06,-0.113757,0.401551,-0.507059,-0.000714111,0.00253553,-6.51e-05,0.00255409,-0.000732665,0.316272,0.00250886,0.0251037,10.0311,10.006
177,0.00288925,-0.00389911,-2.06489e-06,-0.11142,0.402616,-0.513487,-0.000731686,0.00253194,-0.000116244,0.0025503,-0.000750045,-0.364885,0.00253998,0.0254152,10.0315,10.006
178,0.00288925,-0.00389911,-2.06489e-06,-0.115797,0.402775,-0.502785,-0.000655843,0.00253971,-0.000120239,0.00256529,-0.000681419,-0.456364,0.00255373,0.0255528,10.0316,10.006
179,0.00288925,-0.00389911,-2.06489e-06,-0.116834,0.405342,-0.504132,-0.000691198,0.00258916,-0.000159616,0.00261005,-0.000712088,-0.580186,0.00256512,0.0256667,10.0317,10.006
180,0.00288925,-0.00389911,-2.06489e-06,-0.11904,0.407105,-0.504294,-0.000694221,0.00262165,-0.00013066,0.00264059,-0.000713167,-0.307283,0.00263077,0.0263236,10.0324,10.006
181,0.00288925,-0.00389911,-2.06489e-06,-0.121758,0.411651,-0.513753,-0.000718807,0.0026127,-0.000147993,0.00264111,-0.000747215,-0.628613,0.00258743,0.02589,10.0319,10.006
182,0.00288925,-0.00389911,-2.06489e-06,-0.125073,0.41274,-0.511307,-0.000714017,0.00264808,-0.00014658,0.00267645,-0.000742384,-0.469591,0.00265409,0.026557,10.0326,10.006
183,0.00288925,-0.00389911,-2.06489e-06,-0.125376,0.416973,-0.506051,-0.000734343,0.00265924,-0.000109016,0.00268654,-0.000761647,-0.136697,0.00265932,0.0266093,10.0327,10.006
184,0.00288925,-0.00389911,-2.06489e-06,-0.126706,0.417527,-0.505511,-0.000726147,0.00265724,-0.000126047,0.00268357,-0.000752472,-0.412321,0.00269188,0.026935,10.033,10.006
185,0.00288925,-0.00389911,-2.06489e-06,-0.127353,0.417756,-0.509236,-0.000718432,0.00271074,-9.91214e-05,0.00273472,-0.000742408,-0.338678,0.00269247,0.026941,10.033,10.006
186,0.00288925,-0.00389911,-2.06489e-06,-0.129077,0.421968,-0.513672,-0.000726046,0.00274365,-0.000150464,0.00277252,-0.000754924,-0.565721,0.0027483,0.0274996,10.0335,10.006
187,0.00288925,-0.00389911,-2.06489e-06,-0.131894,0.423934,-0.505312,-0.000712158,0.00275057,-6.65813e-05,0.00277264,-0.000734233,-0.25477,0.00277901,0.0278069,10.0339,10.006
188,0.00288925,-0.00389911,-2.06489e-06,-0.133234,0.426239,-0.509634,-0.000718227,0.0027598,-0.000127982,0.0027809,-0.000739327,-0.434636,0.00278194,0.0278362,10.0339,10.006
189,0.00288925,-0.00389911,-2.06489e-06,-0.134409,0.429191,-0.514598,-0.000726323,0.0027898,-0.000133807,0.00281481,-0.00075133,-0.33822,0.00280291,0.028046,10.0341,10.006
190,0.00288925,-0.00389911,-2.06489e-06,-0.136452,0.42819,-0.516037,-0.000732768,0.00280598,-0.000142923,0.00282847,-0.000755257,-0.549576,0.00282567,0.0282737,10.0343,10.006
191,0.00288925,-0.00389911,-2.06489e-06,-0.138253,0.431061,-0.515204,-0.000729908,0.00281241,-0.000138125,0.0028341,-0.000751599,-0.489509,0.00283637,0.0283808,10.0344,10.006
192,0.00288925,-0.00389911,-2.06489e-06,-0.140627,0.436226,-0.512781,-0.000753928,0.00283052,-0.00014135,0.00284907,-0.000772478,-0.557521,0.00287105,0.0287278,10.0348,10.006
193,0.00288925,-0.00389911,-2.06489e-06,-0.142076,0.436438,-0.513508,-0.000759061,0.00286009,-0.000136156,0.00288203,-0.000781002,-0.422285,0.00288646,0.0288821,10.0349,10.006
194,0.00288925,-0.00389911,-2.06489e-06,-0.145129,0.440733,-0.51425,-0.000732997,0.00289531,-0.000156828,0.00291615,-0.000753834,-0.548337,0.00291083,0.0291259,10.0352,10.006
195,0.00288925,-0.00389911,-2.06489e-06,-0.14631,0.441173,-0.508527,-0.00078613,0.00287577,-0.000154214,0.00289796,-0.000808322,-0.500736,0.00292136,0.0292312,10.0353,10.006
196,0.00288925,-0.00389911,-2.06489e-06,-0.147154,0.445712,-0.519657,-0.00073094,0.00291975,-0.000139879,0.00293876,-0.000749959,-0.390603,0.00294306,0.0294484,10.0355,10.006
197,0.00288925,-0.00389911,-2.06489e-06,-0.148781,0.444049,-0.50929,-0.000781276,0.00294146,-0.000140328,0.00295993,-0.000799743,-0.290791,0.00299065,0.0299246,10.036,10.006
198,0.00288925,-0.00389911,-2.06489e-06,-0.150118,0.448336,-0.519521,-0.000778528,0.00293565,-0.000144159,0.00295604,-0.000798916,-0.501547,0.00297049,0.0297228,10.0358,10.006
199,0.00288925,-0.00389911,-2.06489e-06,-0.154192,0.452149,-0.50227,-0.00084341,0.00298573,-0.000133385,0.00300579,-0.000863464,-0.350643,0.00299853,0.0300034,10.036,10.006
200,0.00288925,-0.00389911,-2.06489e-06,-0.151796,0.451744,-0.530236,-0.000786834,0.00296708,-9.35577e-05,0.00299394,-0.000813695,0.134994,0.00301739,0.0301921,10.0362,10.006
201,0.00288925,-0.00389911,-2.06489e-06,-0.156759,0.455307,-0.505871,-0.000830889,0.00299825,-0.000138998,0.00301924,-0.000851878,-0.360555,0.00304936,0.0305121,10.0366,10.006
202,0.00288925,-0.00389911,-2.06489e-06,-0.158075,0.459995,-0.519662,-0.000840165,0.00300401,-0.000155993,0.00302935,-0.000865498,-0.526556,0.00305104,0.0305288,10.0366,10.006
203,0.00288925,-0.00389911,-2.06489e-06,-0.160463,0.461923,-0.510611,-0.000789944,0.00301039,-0.000121557,0.00303327,-0.000812826,-0.195426,0.00307354,0.030754,10.0368,10.006
204,0.00288925,-0.00389911,-2.06489e-06,-0.161256,0.462739,-0.516291,-0.000816582,0.00305154,-0.000124789,0.00307356,-0.0008386,-0.462138,0.00309656,0.0309844,10.037,10.006
205,0.00288925,-0.00389911,-2.06489e-06,-0.162279,0.467364,-0.507827,-0.000821432,0.00306949,-0.000116561,0.00309121,-0.000843153,-0.388177,0.00310969,0.0311157,10.0372,10.006
206,0.00288925,-0.00389911,-2.06489e-06,-0.16531,0.466872,-0.504779,-0.000839481,0.00307241,-9.22877e-05,0.00309156,-0.000858637,-0.0122271,0.00314397,0.0314587,10.0375,10.006
207,0.00288925,-0.00389911,-2.06489e-06,-0.168209,0.470538,-0.52244,-0.000851085,0.00309433,-4.81074e-05,0.00311438,-0.000871142,-0.0239516,0.00314973,0.0315163,10.0376,10.006
208,0.00288925,-0.00389911,-2.06489e-06,-0.169121,0.472515,-0.508956,-0.000828831,0.00314369,-6.2017e-05,0.00316721,-0.000852349,0.202372,0.00320068,0.0320262,10.0381,10.006
209,0.00288925,-0.00389911,-2.06489e-06,-0.166206,0.473568,-0.512024,-0.000859229,0.00314614,-0.000136321,0.00317194,-0.000885033,-0.350234,0.00320623,0.0320817,10.0381,10.006
210,0.00288925,-0.00389911,-2.06489e-06,-0.164806,0.47809,-0.533834,-0.000872242,0.00318274,-0.000157106,0.00320293,-0.000892428,-0.691402,0.00325752,0.0325949,10.0386,10.006
211,0.00288925,-0.00389911,-2.06489e-06,-0.172774,0.479187,-0.518976,-0.000870667,0.00322171,-0.00020152,0.0032466,-0.000895564,-0.652992,0.00329344,0.0329543,10.039,10.006
212,0.00288925,-0.00389911,-2.06489e-06,-0.177007,0.481762,-0.516734,-0.000851007,0.0032282,-0.000160001,0.00325556,-0.000878371,-0.172001,0.0032671,0.0326908,10.0387,10.006
213,0.00288925,-0.00389911,-2.06489e-06,-0.178721,0.484199,-0.517397,-0.000946721,0.00319777,-9.00113e-05,0.00321673,-0.000965673,0.17767,0.00325771,0.0325968,10.0386,10.006
214,0.00288925,-0.00389911,-2.06489e-06,-0.179967,0.487252,-0.522647,-0.000929222,0.00321117,-0.000180646,0.00324183,-0.000959886,-0.52748,0.0032411,0.0324306,10.0385,10.006
215,0.00288925,-0.00389911,-2.06489e-06,-0.179116,0.489172,-0.520963,-0.000896278,0.00326179,-0.000122254,0.00329078,-0.000925269,-0.126641,0.00333451,0.0333653,10.0394,10.006
216,0.00288925,-0.00389911,-2.06489e-06,-0.181766,0.490903,-0.514406,-0.000911954,0.00328237,-0.000145385,0.00330357,-0.000933148,-0.348421,0.00336896,0.0337099,10.0398,10.006
217,0.00288925,-0.00389911,-2.06489e-06,-0.184035,0.493305,-0.518912,-0.00088729,0.00331002,-0.000142703,0.00333399,-0.000911258,-0.224468,0.00339144,0.0339349,10.04,10.006
218,0.00288925,-0.00389911,-2.06489e-06,-0.187246,0.49739,-0.520074,-0.000900104,0.00332673,-0.000188351,0.00335162,-0.000924995,-0.652719,0.00340173,0.0340378,10.0401,10.006
219,0.00288925,-0.00389911,-2.06489e-06,-0.186777,0.499806,-0.520966,-0.000934079,0.00331871,-0.000108957,0.00334193,-0.0009573,-0.350955,0.00340281,0.0340486,10.0401,10.006
220,0.00288925,-0.00389911,-2.06489e-06,-0.187659,0.49635,-0.531684,-0.000903558,0.00337017,-0.000161854,0.00339982,-0.00093321,-0.556598,0.00347319,0.0347529,10.0408,10.006
221,0.00288925,-0.00389911,-2.06489e-06,-0.188351,0.500249,-0.523598,-0.000921386,0.00333873,-0.000106196,0.0033683,-0.000950948,-0.183389,0.0034286,0.0343067,10.0404,10.006
222,0.00288925,-0.00389911,-2.06489e-06,-0.19143,0.505303,-0.52179,-0.000885033,0.00337566,-0.000135538,0.00339804,-0.000907417,-0.567678,0.00345202,0.034541,10.0406,10.006
223,0.00288925,-0.00389911,-2.06489e-06,-0.195622,0.505567,-0.521928,-0.000919514,0.00340558,-0.00013947,0.00342698,-0.000940907,-0.373073,0.00348345,0.0348556,10.0409,10.006
224,0.00288925,-0.00389911,-2.06489e-06,-0.195112,0.506892,-0.514525,-0.000950342,0.00342621,-0.000125208,0.00344741,-0.000971536,-0.326376,0.00351252,0.0351464,10.0412,10.006
225,0.00288925,-0.00389911,-2.06489e-06,-0.198908,0.510757,-0.515615,-0.000948469,0.00339255,-0.000111596,0.0034131,-0.000969021,-0.316413,0.00348663,0.0348874,10.0409,10.006
226,0.00288925,-0.00389911,-2.06489e-06,-0.199178,0.51201,-0.516517,-0.000924879,0.00347066,-0.00017054,0.00349978,-0.000953999,-0.303004,0.00357113,0.0357329,10.0418,10.006
227,0.00288925,-0.00389911,-2.06489e-06,-0.200743,0.514342,-0.51818,-0.000926122,0.00348011,-0.000236453,0.00350388,-0.000949898,-0.853202,0.00360003,0.0360221,10.0421,10.006
228,0.00288925,-0.00389911,-2.06489e-06,-0.207081,0.518498,-0.503359,-0.00099801,0.00348892,-0.000226563,0.00351516,-0.00102425,-0.645631,0.00357026,0.0357242,10.0418,10.006
229,0.00288925,-0.00389911,-2.06489e-06,-0.202751,0.521119,-0.513861,-0.000952775,0.00345821,-0.000176021,0.0034834,-0.000977963,-0.628177,0.00356805,0.035702,10.0417,10.006
230,0.00288925,-0.00389911,-2.06489e-06,-0.205023,0.521003,-0.51697,-0.000927136,0.00350631,-0.00017923,0.00353303,-0.000953854,-0.596582,0.00360412,0.036063,10.0421,10.006
231,0.00288925,-0.00389911,-2.06489e-06,-0.205922,0.520893,-0.517643,-0.000918235,0.00350255,-0.000175345,0.00352659,-0.000942274,-0.385341,0.00362077,0.0362296,10.0423,10.006
232,0.00288925,-0.00389911,-2.06489e-06,-0.207374,0.526364,-0.51849,-0.000910225,0.00352465,-0.000166756,0.00354815,-0.000933727,-0.651256,0.00363378,0.0363598,10.0424,10.006
233,0.00288925,-0.00389911,-2.06489e-06,-0.207756,0.526126,-0.522107,-0.000951658,0.00352878,-0.000132482,0.00355083,-0.000973713,-0.312799,0.00367418,0.036764,10.0428,10.006
234,0.00288925,-0.00389911,-2.06489e-06,-0.208674,0.527732,-0.527164,-0.000926873,0.00361459,-0.000184372,0.00364245,-0.000954735,-0.215878,0.00373576,0.0373802,10.0434,10.006
235,0.00288925,-0.00389911,-2.06489e-06,-0.20976,0.530759,-0.522101,-0.000971959,0.00358644,-0.000131915,0.00361046,-0.000995982,0.030586,0.00375277,0.0375504,10.0436,10.006
236,0.00288925,-0.00389911,-2.06489e-06,-0.212537,0.532879,-0.525753,-0.000964831,0.00363233,-0.000156113,0.00365582,-0.000988324,-0.363153,0.00373839,0.0374065,10.0435,10.006
237,0.00288925,-0.00389911,-2.06489e-06,-0.214011,0.534495,-0.529688,-0.000968524,0.0036208,-9.90362e-05,0.00364626,-0.000993982,0.0535976,0.00368634,0.0368857,10.0429,10.006
238,0.00288925,-0.00389911,-2.06489e-06,-0.2171,0.539321,-0.522728,-0.000984835,0.00361736,-0.000117311,0.00364028,-0.00100776,-0.288709,0.00375283,0.037551,10.0436,10.006
239,0.00288925,-0.00389911,-2.06489e-06,-0.217881,0.543109,-0.526385,-0.000998109,0.00364539,-0.000113879,0.00367023,-0.00102296,-0.153794,0.00375295,0.0375522,10.0436,10.006
240,0.00288925,-0.00389911,-2.06489e-06,-0.22409,0.538724,-0.52557,-0.000976907,0.00366573,-0.000147262,0.00369255,-0.00100373,-0.302718,0.0037692,0.0377148,10.0438,10.006
241,0.00288925,-0.00389911,-2.06489e-06,-0.224441,0.545078,-0.527383,-0.00100072,0.00367473,-0.000163305,0.00370184,-0.00102783,-0.481329,0.0037674,0.0376968,10.0437,10.006
242,0.00288925,-0.00389911,-2.06489e-06,-0.225926,0.55159,-0.530389,-0.000992419,0.0036952,-0.000135041,0.0037196,-0.00101682,-0.345839,0.00381443,0.0381673,10.0442,10.006
243,0.00288925,-0.00389911,-2.06489e-06,-0.226391,0.551444,-0.524783,-0.00100787,0.00370219,-0.000130725,0.00373179,-0.00103748,-0.325833,0.00382324,0.0382555,10.0443,10.006
244,0.00288925,-0.00389911,-2.06489e-06,-0.229558,0.551224,-0.522033,-0.00104497,0.00371453,-0.00012853,0.00374128,-0.00107172,-0.293897,0.00382501,0.0382732,10.0443,10.006
245,0.00288925,-0.00389911,-2.06489e-06,-0.230184,0.554735,-0.524743,-0.00104316,0.00371956,-0.00016231,0.00374408,-0.00106768,-0.436473,0.00385046,0.0385279,10.0446,10.006
246,0.00288925,-0.00389911,-2.06489e-06,-0.231746,0.555028,-0.524474,-0.00104794,0.00375215,-0.00017421,0.00378089,-0.00107667,-0.327255,0.00389099,0.0389335,10.045,10.006
247,0.00288925,-0.00389911,-2.06489e-06,-0.232107,0.558591,-0.522202,-0.00103202,0.00376285,-0.000160241,0.0037913,-0.00106047,-0.463211,0.00390089,0.0390324,10.0451,10.006
248,0.00288925,-0.00389911,-2.06489e-06,-0.232149,0.561284,-0.525845,-0.00100663,0.00377671,-0.000169835,0.00380679,-0.0010367,-0.358985,0.00392163,0.03924,10.0453,10.006
249,0.00288925,-0.00389911,-2.06489e-06,-0.235321,0.564409,-0.525564,-0.00100385,0.00381044,-0.000129143,0.00383749,-0.0010309,-0.288458,0.0039289,0.0393127,10.0454,10.006
250,0.00288925,-0.00389911,-2.06489e-06,-0.235863,0.567059,-0.522651,-0.00103707,0.00382734,-0.0001328,0.00385264,-0.00106237,-0.153834,0.00395726,0.0395966,10.0456,10.006
251,0.00288925,-0.00389911,-2.06489e-06,-0.240673,0.567114,-0.522724,-0.00105703,0.00383633,-9.22357e-05,0.00386146,-0.00108216,-0.156148,0.00397193,0.0397433,10.0458,10.006
252,0.00288925,-0.00389911,-2.06489e-06,-0.240025,0.572488,-0.526723,-0.00107974,0.0038613,-0.000153034,0.0038854,-0.00110385,-0.354203,0.00401062,0.0401304,10.0462,10.006
253,0.00288925,-0.00389911,-2.06489e-06,-0.242028,0.572793,-0.524821,-0.00101344,0.00387282,-0.000152017,0.00389709,-0.00103772,-0.302949,0.00401872,0.0402115,10.0463,10.006
254,0.00288925,-0.00389911,-2.06489e-06,-0.24299,0.575778,-0.522151,-0.00104964,0.0038756,-0.000117564,0.00390127,-0.00107531,-0.256985,0.00402482,0.0402725,10.0463,10.006
255,0.00288925,-0.00389911,-2.06489e-06,-0.242886,0.580099,-0.529428,-0.00109245,0.00390894,-0.000147681,0.00393412,-0.00111763,-0.229138,0.00405835,0.040608,10.0467,10.006
256,0.00288925,-0.00389911,-2.06489e-06,-0.244983,0.58071,-0.527725,-0.00106153,0.00394368,-0.000126781,0.0039718,-0.00108965,-0.0730274,0.00405388,0.0405633,10.0466,10.006
257,0.00288925,-0.00389911,-2.06489e-06,-0.247317,0.58374,-0.521333,-0.00105706,0.00395048,-0.000136433,0.0039784,-0.00108498,-0.0746356,0.00407245,0.0407491,10.0468,10.006
258,0.00288925,-0.00389911,-2.06489e-06,-0.24928,0.58889,-0.521999,-0.00108456,0.00393865,-0.000118771,0.00396715,-0.00111305,-0.317749,0.00409444,0.0409691,10.047,10.006
259,0.00288925,-0.00389911,-2.06489e-06,-0.2503,0.588439,-0.528567,-0.00107849,0.00397782,-0.000147816,0.00400215,-0.00110282,-0.167232,0.00412433,0.0412682,10.0473,10.006
260,0.00288925,-0.00389911,-2.06489e-06,-0.252149,0.591153,-0.527363,-0.00107877,0.00399543,-0.000142186,0.00401955,-0.0011029,-0.208975,0.00413771,0.0414021,10.0474,10.006
261,0.00288925,-0.00389911,-2.06489e-06,-0.253886,0.594749,-0.521784,-0.00106055,0.00402063,-0.000125029,0.00404754,-0.00108746,-0.150744,0.00416044,0.0416295,10.0477,10.006
262,0.00288925,-0.00389911,-2.06489e-06,-0.255214,0.5977,-0.525711,-0.00108702,0.00399861,-0.000127686,0.00402542,-0.00111384,-0.183266,0.00417395,0.0417647,10.0478,10.006
263,0.00288925,-0.00389911,-2.06489e-06,-0.257126,0.600152,-0.525628,-0.00105243,0.00401661,-0.000196794,0.00405057,-0.00108638,-0.555275,0.00419767,0.042002,10.048,10.006
