Count,Filename_0_0,Filename_0_1,Time_0_0,Time_0_1,cDAQ1Mod1/ai0,cDAQ1Mod1/ai1,cDAQ1Mod1/ai2,cDAQ1Mod1/ai3,Load,,,
188,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000188_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000188_1.tif,121.968946,121.969253,0.828663,-10.383721,-10.430638,-10.389762,2.448408,0.000000,0.000000,0.000000
189,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000189_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000189_1.tif,122.468951,122.469401,0.834720,-10.383721,-10.430638,-10.389762,2.466205,0.000000,0.000000,0.000000
190,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000190_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000190_1.tif,122.968895,122.969213,0.841415,-10.383721,-10.430638,-10.389762,2.485874,0.000000,0.000000,0.000000
191,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000191_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000191_1.tif,123.468918,123.469299,0.845241,-10.383721,-10.430638,-10.389762,2.497114,0.000000,0.000000,0.000000
192,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000192_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000192_1.tif,123.968884,123.969200,0.851617,-10.383721,-10.430638,-10.389762,2.515847,0.000000,0.000000,0.000000
193,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000193_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000193_1.tif,124.468893,124.469199,0.857674,-10.383721,-10.430638,-10.389762,2.533644,0.000000,0.000000,0.000000
194,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000194_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000194_1.tif,124.968858,124.969155,0.864369,-10.383721,-10.430638,-10.389762,2.553313,0.000000,0.000000,0.000000
195,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000195_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000195_1.tif,125.468861,125.469121,0.870108,-10.383721,-10.430638,-10.389762,2.570173,0.000000,0.000000,0.000000
196,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000196_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000196_1.tif,125.968894,125.969258,0.877440,-10.383721,-10.430638,-10.389762,2.591716,0.000000,0.000000,0.000000
197,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000197_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000197_1.tif,126.468914,126.469217,0.882222,-10.383721,-10.430638,-10.389762,2.605766,0.000000,0.000000,0.000000
198,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000198_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000198_1.tif,126.968869,126.969172,0.888598,-10.383721,-10.430638,-10.389762,2.624499,0.000000,0.000000,0.000000
199,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000199_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000199_1.tif,127.468874,127.469240,0.894337,-10.383721,-10.430638,-10.389762,2.641359,0.000000,0.000000,0.000000
200,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000200_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000200_1.tif,127.968911,127.969189,0.899119,-10.383721,-10.430638,-10.389762,2.655409,0.000000,0.000000,0.000000
201,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000201_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000201_1.tif,128.468894,128.469337,0.904858,-10.383721,-10.430638,-10.389762,2.672268,0.000000,0.000000,0.000000
202,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000202_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000202_1.tif,128.968882,128.969341,0.912828,-10.383721,-10.430638,-10.389762,2.695685,0.000000,0.000000,0.000000
203,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000203_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000203_1.tif,129.468895,129.469210,0.919204,-10.383721,-10.430638,-10.389762,2.714417,0.000000,0.000000,0.000000
204,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000204_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000204_1.tif,129.968848,129.969209,0.923348,-10.383721,-10.430638,-10.389762,2.726594,0.000000,0.000000,0.000000
205,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000205_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000205_1.tif,130.468909,130.469254,0.930043,-10.383721,-10.430638,-10.389762,2.746264,0.000000,0.000000,0.000000
206,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000206_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000206_1.tif,130.968882,130.969216,0.935144,-10.383721,-10.430638,-10.389762,2.761250,0.000000,0.000000,0.000000
207,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000207_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000207_1.tif,131.468864,131.469219,0.942158,-10.383721,-10.430638,-10.389762,2.781856,0.000000,0.000000,0.000000
208,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000208_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000208_1.tif,131.968880,131.969204,0.947259,-10.383721,-10.430638,-10.389762,2.796843,0.000000,0.000000,0.000000
209,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000209_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000209_1.tif,132.468916,132.469263,0.954910,-10.383721,-10.430638,-10.389762,2.819323,0.000000,0.000000,0.000000
210,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000210_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000210_1.tif,132.968852,132.969261,0.961605,-10.383721,-10.430638,-10.389762,2.838992,0.000000,0.000000,0.000000
211,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000211_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000211_1.tif,133.468870,133.469154,0.969575,-10.383721,-10.430638,-10.389762,2.862409,0.000000,0.000000,0.000000
212,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000212_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000212_1.tif,133.968904,133.969235,0.975951,-10.383721,-10.430638,-10.389762,2.881142,0.000000,0.000000,0.000000
213,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000213_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000213_1.tif,134.468879,134.469216,0.981052,-10.383721,-10.430638,-10.389762,2.896128,0.000000,0.000000,0.000000
214,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000214_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000214_1.tif,134.968815,134.969063,0.987747,-10.383721,-10.430638,-10.389762,2.915798,0.000000,0.000000,0.000000
215,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000215_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000215_1.tif,135.468923,135.469287,0.993167,-10.383721,-10.430638,-10.389762,2.931721,0.000000,0.000000,0.000000
216,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000216_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000216_1.tif,135.968905,135.969123,0.998587,-10.383721,-10.430638,-10.389762,2.947644,0.000000,0.000000,0.000000
217,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000217_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000217_1.tif,136.468908,136.469292,1.004644,-10.383721,-10.430638,-10.389762,2.965440,0.000000,0.000000,0.000000
218,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000218_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000218_1.tif,136.968914,136.969256,1.011339,-10.383721,-10.430638,-10.389762,2.985110,0.000000,0.000000,0.000000
219,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000219_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000219_1.tif,137.468920,137.469274,1.018034,-10.383721,-10.430638,-10.389762,3.004780,0.000000,0.000000,0.000000
220,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000220_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000220_1.tif,137.968903,137.969240,1.022497,-10.383721,-10.430638,-10.389762,3.017893,0.000000,0.000000,0.000000
221,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000221_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000221_1.tif,138.468881,138.469236,1.027917,-10.383721,-10.430638,-10.389762,3.033816,0.000000,0.000000,0.000000
222,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000222_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000222_1.tif,138.968896,138.969329,1.033018,-10.383721,-10.430638,-10.389762,3.048802,0.000000,0.000000,0.000000
223,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000223_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000223_1.tif,139.468882,139.469249,1.038437,-10.383721,-10.430638,-10.389762,3.064725,0.000000,0.000000,0.000000
224,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000224_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000224_1.tif,139.968849,139.969213,1.045132,-10.383721,-10.430638,-10.389762,3.084395,0.000000,0.000000,0.000000
225,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000225_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000225_1.tif,140.468899,140.469304,1.049914,-10.383721,-10.430638,-10.389762,3.098445,0.000000,0.000000,0.000000
226,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000226_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000226_1.tif,140.968926,140.969222,1.054378,-10.383721,-10.430638,-10.389762,3.111558,0.000000,0.000000,0.000000
227,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000227_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000227_1.tif,141.468885,141.469242,1.060116,-10.383721,-10.430638,-10.389762,3.128418,0.000000,0.000000,0.000000
228,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000228_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000228_1.tif,141.968900,141.969274,1.066173,-10.383721,-10.430638,-10.389762,3.146214,0.000000,0.000000,0.000000
229,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000229_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000229_1.tif,142.468958,142.469239,1.071593,-10.383721,-10.430638,-10.389762,3.162137,0.000000,0.000000,0.000000
230,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000230_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000230_1.tif,142.968850,142.969198,1.075419,-10.383721,-10.430638,-10.389762,3.173377,0.000000,0.000000,0.000000
231,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000231_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000231_1.tif,143.468904,143.469248,1.080838,-10.383721,-10.430638,-10.389762,3.189300,0.000000,0.000000,0.000000
232,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000232_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000232_1.tif,143.968845,143.969200,1.085302,-10.383721,-10.430638,-10.389762,3.202413,0.000000,0.000000,0.000000
233,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000233_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000233_1.tif,144.468860,144.469229,1.090084,-10.383721,-10.430638,-10.389762,3.216463,0.000000,0.000000,0.000000
234,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000234_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000234_1.tif,144.968869,144.969237,1.094866,-10.383721,-10.430638,-10.389762,3.230513,0.000000,0.000000,0.000000
235,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000235_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000235_1.tif,145.468901,145.469349,1.099329,-10.383721,-10.430638,-10.389762,3.243626,0.000000,0.000000,0.000000
236,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000236_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000236_1.tif,145.968921,145.969309,1.103474,-10.383721,-10.430638,-10.389762,3.255802,0.000000,0.000000,0.000000
237,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000237_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000237_1.tif,146.468889,146.469342,1.107618,-10.383721,-10.430638,-10.389762,3.267979,0.000000,0.000000,0.000000
238,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000238_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000238_1.tif,146.968856,146.969223,1.111125,-10.383721,-10.430638,-10.389762,3.278282,0.000000,0.000000,0.000000
239,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000239_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000239_1.tif,147.468868,147.469243,1.116226,-10.383721,-10.430638,-10.389762,3.293269,0.000000,0.000000,0.000000
240,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000240_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000240_1.tif,147.968835,147.969285,1.122602,-10.383721,-10.430638,-10.389762,3.312002,0.000000,0.000000,0.000000
241,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000241_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000241_1.tif,148.468952,148.469327,1.127065,-10.383721,-10.430638,-10.389762,3.325115,0.000000,0.000000,0.000000
242,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000242_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000242_1.tif,148.968964,148.969437,1.134079,-10.383721,-10.430638,-10.389762,3.345721,0.000000,0.000000,0.000000
243,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000243_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000243_1.tif,149.468933,149.469234,1.137586,-10.383721,-10.430638,-10.389762,3.356024,0.000000,0.000000,0.000000
244,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000244_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000244_1.tif,149.968914,149.969300,1.143643,-10.383721,-10.430638,-10.389762,3.373821,0.000000,0.000000,0.000000
245,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000245_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000245_1.tif,150.468902,150.469433,1.147788,-10.383721,-10.430638,-10.389762,3.385997,0.000000,0.000000,0.000000
246,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000246_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000246_1.tif,150.968837,150.969126,1.154164,-10.383721,-10.430638,-10.389762,3.404730,0.000000,0.000000,0.000000
247,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000247_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000247_1.tif,151.468903,151.469253,1.158308,-10.383721,-10.430638,-10.389762,3.416907,0.000000,0.000000,0.000000
248,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000248_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000248_1.tif,151.968895,151.969229,1.165322,-10.383721,-10.430638,-10.389762,3.437513,0.000000,0.000000,0.000000
249,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000249_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000249_1.tif,152.468896,152.469374,1.169148,-10.383721,-10.430638,-10.389762,3.448753,0.000000,0.000000,0.000000
250,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000250_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000250_1.tif,152.968821,152.969179,1.175205,-10.383721,-10.430638,-10.389762,3.466549,0.000000,0.000000,0.000000
251,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000251_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000251_1.tif,153.468881,153.469389,1.182219,-10.383721,-10.430638,-10.389762,3.487155,0.000000,0.000000,0.000000
252,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000252_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000252_1.tif,153.968867,153.969125,1.188276,-10.383721,-10.430638,-10.389762,3.504952,0.000000,0.000000,0.000000
253,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000253_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000253_1.tif,154.468882,154.469214,1.192421,-10.383721,-10.430638,-10.389762,3.517128,0.000000,0.000000,0.000000
254,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000254_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000254_1.tif,154.968842,154.969194,1.197203,-10.383721,-10.430638,-10.389762,3.531178,0.000000,0.000000,0.000000
255,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000255_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000255_1.tif,155.468958,155.469306,1.204535,-10.383721,-10.430638,-10.389762,3.552721,0.000000,0.000000,0.000000
256,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000256_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000256_1.tif,155.968883,155.969145,1.208361,-10.383721,-10.430638,-10.389762,3.563961,0.000000,0.000000,0.000000
257,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000257_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000257_1.tif,156.468852,156.469211,1.214737,-10.383721,-10.430638,-10.389762,3.582694,0.000000,0.000000,0.000000
258,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000258_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000258_1.tif,156.968862,156.969154,1.219838,-10.383721,-10.430638,-10.389762,3.597680,0.000000,0.000000,0.000000
259,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000259_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000259_1.tif,157.468895,157.469132,1.225895,-10.383721,-10.430638,-10.389762,3.615477,0.000000,0.000000,0.000000
260,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000260_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000260_1.tif,157.968846,157.969169,1.231315,-10.383721,-10.430638,-10.389762,3.631400,0.000000,0.000000,0.000000
261,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000261_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000261_1.tif,158.468868,158.469278,1.236097,-10.383721,-10.430638,-10.389762,3.645450,0.000000,0.000000,0.000000
262,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000262_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000262_1.tif,158.968865,158.969158,1.241835,-10.383721,-10.430638,-10.389762,3.662309,0.000000,0.000000,0.000000
263,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000263_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000263_1.tif,159.468840,159.469144,1.246936,-10.383721,-10.430638,-10.389762,3.677296,0.000000,0.000000,0.000000
264,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000264_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000264_1.tif,159.968876,159.969292,1.252037,-10.383721,-10.430638,-10.389762,3.692282,0.000000,0.000000,0.000000
265,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000265_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000265_1.tif,160.468868,160.469160,1.257138,-10.383721,-10.430638,-10.389762,3.707268,0.000000,0.000000,0.000000
266,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000266_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000266_1.tif,160.968871,160.969186,1.262239,-10.383721,-10.430638,-10.389762,3.722255,0.000000,0.000000,0.000000
267,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000267_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000267_1.tif,161.468882,161.469135,1.268934,-10.383721,-10.430638,-10.389762,3.741925,0.000000,0.000000,0.000000
268,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000268_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000268_1.tif,161.968871,161.969225,1.273716,-10.383721,-10.430638,-10.389762,3.755975,0.000000,0.000000,0.000000
269,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000269_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000269_1.tif,162.468892,162.469297,1.281049,-10.383721,-10.430638,-10.389762,3.777518,0.000000,0.000000,0.000000
270,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000270_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000270_1.tif,162.968968,162.969175,1.283599,-10.383721,-10.430638,-10.389762,3.785011,0.000000,0.000000,0.000000
271,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000271_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000271_1.tif,163.468887,163.469171,1.290613,-10.383721,-10.430638,-10.389762,3.805617,0.000000,0.000000,0.000000
272,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000272_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000272_1.tif,163.968890,163.969263,1.296351,-10.383721,-10.430638,-10.389762,3.822477,0.000000,0.000000,0.000000
273,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000273_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000273_1.tif,164.468824,164.469200,1.301771,-10.383721,-10.430638,-10.389762,3.838400,0.000000,0.000000,0.000000
274,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000274_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000274_1.tif,164.968884,164.969221,1.306872,-10.383721,-10.430638,-10.389762,3.853386,0.000000,0.000000,0.000000
275,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000275_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000275_1.tif,165.468899,165.469428,1.312929,-10.383721,-10.430638,-10.389762,3.871183,0.000000,0.000000,0.000000
276,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000276_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000276_1.tif,165.968863,165.969264,1.317392,-10.383721,-10.430638,-10.389762,3.884296,0.000000,0.000000,0.000000
277,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000277_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000277_1.tif,166.468920,166.469274,1.324406,-10.383721,-10.430638,-10.389762,3.904902,0.000000,0.000000,0.000000
278,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000278_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000278_1.tif,166.968865,166.969234,1.329826,-10.383721,-10.430638,-10.389762,3.920825,0.000000,0.000000,0.000000
279,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000279_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_1\VF1_2_1-00000279_1.tif,167.468925,167.469366,1.335564,-10.383721,-10.430638,-10.389762,3.937685,0.000000,0.000000,0.000000
