"Average",,,,,,,,,,,,,"E0",,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - engr.","eyy [1] - engr.","exy [1] - engr.","e1 [1] - engr.","e2 [1] - engr.","gamma [1] - engr.","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
245,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.4547,0.607013,-0.666189,-0.000994157,0.00167875,-0.000372502,0.00291612,-0.00223153,-0.819679,0.00357086,0.0357722,10.0536,10.0178
246,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457218,0.613802,-0.662918,-0.000957875,0.00169293,-0.000345285,0.00294475,-0.0022097,-0.811212,0.00359549,0.036019,10.0538,10.0178
247,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456497,0.616695,-0.663468,-0.000984125,0.00170263,-0.000334758,0.00295118,-0.00223268,-0.858433,0.00360862,0.0361505,10.054,10.0178
248,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456474,0.618023,-0.663345,-0.000991544,0.00176157,-0.000349987,0.00298729,-0.00221727,-0.858073,0.00366234,0.0366887,10.0545,10.0178
249,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451762,0.625178,-0.663445,-0.00098964,0.00177438,-0.000385394,0.00300632,-0.00222157,-0.928918,0.00367902,0.0368558,10.0547,10.0178
250,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453803,0.612147,-0.665745,-0.00100835,0.00179551,-0.000343568,0.00301337,-0.00222621,-0.779409,0.00367344,0.0367999,10.0546,10.0178
251,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45455,0.627516,-0.663787,-0.000991192,0.00179538,-0.000354219,0.00303996,-0.00223577,-0.848495,0.00371854,0.0372516,10.0551,10.0178
252,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457724,0.627937,-0.663039,-0.00101395,0.00181043,-0.00039955,0.00304472,-0.00224824,-0.889495,0.00373063,0.0373727,10.0552,10.0178
253,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455021,0.630587,-0.663669,-0.0010097,0.00182587,-0.000336545,0.0030514,-0.00223523,-0.815881,0.00376445,0.0377115,10.0555,10.0178
254,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455006,0.630831,-0.665606,-0.00101614,0.00182175,-0.000341249,0.00306334,-0.00225773,-0.818322,0.00376277,0.0376948,10.0555,10.0178
255,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452942,0.634465,-0.662487,-0.00100685,0.00187349,-0.000359697,0.00310821,-0.00224157,-0.850417,0.00379118,0.0379793,10.0558,10.0178
256,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453666,0.643981,-0.663686,-0.00101985,0.001804,-0.000365351,0.00309191,-0.00230777,-0.790461,0.00381083,0.0381762,10.056,10.0178
257,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45321,0.637647,-0.663249,-0.00105918,0.00182762,-0.00037652,0.00307273,-0.00230429,-0.812046,0.00376973,0.0377644,10.0556,10.0178
258,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455734,0.64256,-0.666848,-0.00105339,0.0018502,-0.00043607,0.0031266,-0.00232979,-0.875796,0.0038338,0.0384063,10.0562,10.0178
259,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45424,0.649344,-0.662903,-0.00105793,0.00194783,-0.000369423,0.00314923,-0.00225933,-0.803775,0.00386469,0.0387157,10.0565,10.0178
260,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456168,0.650255,-0.665484,-0.00106178,0.00195492,-0.000331622,0.00317847,-0.00228533,-0.749156,0.00387702,0.0388393,10.0567,10.0178
261,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455576,0.649129,-0.665542,-0.00103803,0.00194819,-0.000363424,0.00319075,-0.00228059,-0.844059,0.00388446,0.0389138,10.0567,10.0178
262,0.000226207,-0.00567278,-1.5087e-06,-0.45379,0.653001,-0.665493,-0.00106164,0.00194119,-0.000387991,0.00320762,-0.00232807,-0.821091,0.00392356,0.0393055,10.0571,10.0178
263,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456063,0.659855,-0.666399,-0.0010553,0.00198342,-0.00035538,0.00324487,-0.00231675,-0.778016,0.00395708,0.0396412,10.0575,10.0178
264,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455228,0.661656,-0.670369,-0.00107251,0.00200088,-0.000331802,0.00325863,-0.00233026,-0.786314,0.0039781,0.0398519,10.0577,10.0178
265,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454528,0.659238,-0.661818,-0.00107014,0.00200918,-0.000365686,0.00325921,-0.00232016,-0.798134,0.00398898,0.0399609,10.0578,10.0178
266,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.447983,0.666331,-0.656581,-0.00108929,0.00202418,-0.000387673,0.00328288,-0.002348,-0.825929,0.00401405,0.040212,10.058,10.0178
267,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451503,0.667832,-0.662963,-0.00108422,0.00205111,-0.000349737,0.00329809,-0.0023312,-0.780489,0.00404022,0.0404742,10.0583,10.0178
268,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452883,0.66992,-0.658495,-0.0010765,0.00205062,-0.000318424,0.00329793,-0.00232381,-0.782239,0.00403595,0.0404314,10.0582,10.0178
269,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453389,0.670157,-0.660715,-0.00112586,0.00204255,-0.000336678,0.00331066,-0.00239398,-0.805972,0.00406258,0.0406981,10.0585,10.0178
270,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452478,0.677895,-0.669225,-0.00112087,0.00205648,-0.000356156,0.00333417,-0.00239856,-0.740976,0.0040707,0.0407795,10.0586,10.0178
271,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455718,0.673372,-0.670235,-0.00110022,0.00212853,-0.000365712,0.00336927,-0.00234096,-0.781838,0.00410848,0.041158,10.059,10.0178
272,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453128,0.679418,-0.668755,-0.00114701,0.00214283,-0.000345954,0.00338096,-0.00238514,-0.75122,0.00414044,0.0414781,10.0593,10.0178
273,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453914,0.680259,-0.675397,-0.00107336,0.00217258,-0.000358552,0.00341744,-0.00231822,-0.783005,0.00415818,0.0416559,10.0595,10.0178
274,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451776,0.683569,-0.672071,-0.00112964,0.00212972,-0.000350327,0.00339667,-0.0023966,-0.792158,0.004141,0.0414838,10.0593,10.0178
275,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45108,0.686104,-0.669473,-0.0011338,0.0021837,-0.000376517,0.00342217,-0.00237227,-0.78687,0.00418327,0.0419072,10.0597,10.0178
276,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452253,0.687691,-0.670696,-0.00115157,0.00219155,-0.00036581,0.00344922,-0.00240925,-0.750349,0.00423438,0.0424192,10.0602,10.0178
277,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452401,0.688914,-0.670892,-0.00117887,0.00213439,-0.00034666,0.00342221,-0.0024667,-0.792084,0.00421012,0.0421762,10.06,10.0178
278,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453374,0.694321,-0.668425,-0.00113004,0.00221814,-0.000394771,0.00349067,-0.00240257,-0.863403,0.00428943,0.0429708,10.0608,10.0178
279,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452871,0.693249,-0.66766,-0.00113692,0.00226224,-0.000436393,0.00348666,-0.00236134,-0.873796,0.00423702,0.0424457,10.0603,10.0178
280,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453724,0.696374,-0.669084,-0.00110787,0.00223848,-0.000327393,0.00350997,-0.00237936,-0.796138,0.0043016,0.0430927,10.0609,10.0178
281,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455934,0.700836,-0.671094,-0.00118679,0.00225041,-0.000387324,0.00350507,-0.00244144,-0.861571,0.00427877,0.0428639,10.0607,10.0178
282,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452556,0.708112,-0.667416,-0.00116213,0.00230572,-0.000381327,0.00358336,-0.00243976,-0.770983,0.00435279,0.0436054,10.0614,10.0178
283,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451678,0.706645,-0.665665,-0.00116682,0.00224283,-0.000348367,0.00355744,-0.00248142,-0.783282,0.00434999,0.0435774,10.0614,10.0178
284,0.000300432,-0.011355,-1.17174e-06,-0.454038,0.710873,-0.671257,-0.00116027,0.00230094,-0.000332398,0.00358811,-0.00244743,-0.783412,0.0043718,0.0437959,10.0616,10.0178
285,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453761,0.70847,-0.675829,-0.00120641,0.00229456,-0.000372323,0.00358807,-0.00249992,-0.763474,0.00440286,0.044107,10.0619,10.0178
286,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453691,0.714139,-0.669446,-0.00117221,0.00235469,-0.000365155,0.00360607,-0.0024236,-0.771941,0.0044138,0.0442166,10.062,10.0178
287,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453938,0.716861,-0.6704,-0.00120696,0.00232235,-0.000368445,0.00361352,-0.00249813,-0.826483,0.00443074,0.0443864,10.0622,10.0178
288,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453231,0.717709,-0.67198,-0.0011929,0.00233033,-0.000338756,0.00361989,-0.00248246,-0.767693,0.00442701,0.044349,10.0622,10.0178
289,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453772,0.720915,-0.675308,-0.00124974,0.00237763,-0.00033121,0.00363471,-0.00250682,-0.731613,0.00445419,0.0446212,10.0624,10.0178
290,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453938,0.725282,-0.675745,-0.00118831,0.00243795,-0.000383725,0.00371433,-0.0024647,-0.82481,0.00449483,0.0450283,10.0628,10.0178
291,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453289,0.724016,-0.673575,-0.00126944,0.00242973,-0.000391074,0.00370143,-0.00254114,-0.849119,0.00451371,0.0452175,10.063,10.0178
292,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453586,0.732571,-0.674874,-0.00121083,0.00248136,-0.000377191,0.00373321,-0.00246268,-0.776772,0.0045555,0.0456361,10.0634,10.0178
293,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452537,0.727667,-0.673711,-0.0012371,0.0024506,-0.000334196,0.00372212,-0.00250861,-0.83509,0.00455801,0.0456613,10.0635,10.0178
294,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454238,0.735426,-0.67219,-0.00121642,0.00248553,-0.000371735,0.00378266,-0.00251355,-0.79981,0.00461342,0.0462164,10.064,10.0178
295,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45233,0.735371,-0.668448,-0.00124068,0.00247362,-0.0003528,0.00377212,-0.00253918,-0.788522,0.00460143,0.0460963,10.0639,10.0178
296,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455259,0.740276,-0.670649,-0.00125502,0.0024962,-0.000337492,0.00378002,-0.00253884,-0.788685,0.00463404,0.0464229,10.0642,10.0178
297,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455352,0.7406,-0.676111,-0.00123106,0.00254258,-0.00038934,0.00382537,-0.00251384,-0.837018,0.00464375,0.0465202,10.0643,10.0178
298,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45566,0.74409,-0.671935,-0.00127438,0.00252973,-0.000307505,0.00382772,-0.00257238,-0.760039,0.0046751,0.0468343,10.0646,10.0178
299,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45448,0.746373,-0.669877,-0.00127241,0.00254485,-0.000325733,0.00384705,-0.00257461,-0.734714,0.00470321,0.0471159,10.0649,10.0178
300,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454649,0.747893,-0.670411,-0.00128404,0.00254856,-0.000353412,0.0038616,-0.00259708,-0.783869,0.00471177,0.0472016,10.065,10.0178
301,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451818,0.75108,-0.668165,-0.00127544,0.00261034,-0.000378578,0.00389763,-0.00256272,-0.757016,0.00473987,0.0474832,10.0653,10.0178
302,7.40478e-05,-0.00567553,3.3764e-07,-0.454452,0.752834,-0.669339,-0.00127699,0.0026205,-0.000336007,0.00389433,-0.00255082,-0.737487,0.0047546,0.0476307,10.0654,10.0178
303,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452679,0.755886,-0.67026,-0.00129379,0.00263207,-0.000356352,0.00392155,-0.00258327,-0.77571,0.00479624,0.0480478,10.0659,10.0178
304,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454143,0.757687,-0.669374,-0.00129752,0.00265793,-0.000343812,0.00394548,-0.00258508,-0.797526,0.00479624,0.0480479,10.0659,10.0178
305,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452937,0.761142,-0.671312,-0.00131433,0.0027024,-0.000360459,0.00396777,-0.0025797,-0.788382,0.00483759,0.048462,10.0663,10.0178
306,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453002,0.761864,-0.669543,-0.00130416,0.00270368,-0.000382553,0.00400309,-0.00260358,-0.811967,0.00484208,0.048507,10.0663,10.0178
307,-0.00191698,-0.0170917,-1.20923e-05,-0.451814,0.766489,-0.667585,-0.00136469,0.00292471,-0.000363202,0.00402715,-0.00246713,-0.813414,0.00488218,0.0489088,10.0667,10.0178
308,0.000226207,-0.00567278,-1.5087e-06,-0.454428,0.767459,-0.668789,-0.00138281,0.00273901,-0.000363724,0.00402493,-0.00266874,-0.797197,0.00491325,0.04922,10.067,10.0178
309,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453356,0.771955,-0.668254,-0.00132231,0.00273453,-0.000433333,0.00402593,-0.00261371,-0.838301,0.0049069,0.0491564,10.067,10.0178
310,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453504,0.771229,-0.671826,-0.00135077,0.00276966,-0.000367525,0.00406389,-0.002645,-0.770537,0.0049412,0.0495,10.0673,10.0178
311,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452874,0.773028,-0.673252,-0.00135754,0.00279581,-0.00031436,0.00407463,-0.00263636,-0.730926,0.00495808,0.0496691,10.0675,10.0178
312,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453576,0.774282,-0.674936,-0.00139817,0.00279779,-0.000316427,0.00408648,-0.00268686,-0.700178,0.00497374,0.049826,10.0676,10.0178
313,7.40478e-05,-0.00567553,3.3764e-07,-0.451742,0.779365,-0.676307,-0.00135826,0.00287532,-0.000320738,0.00411834,-0.00260128,-0.714422,0.00500742,0.0501634,10.068,10.0178
314,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451618,0.779325,-0.673433,-0.00135189,0.0028353,-0.000348147,0.00413392,-0.0026505,-0.775477,0.00502326,0.0503221,10.0681,10.0178
315,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453536,0.781308,-0.674147,-0.00143158,0.00289365,-0.000344471,0.0041565,-0.00269442,-0.736637,0.00507007,0.050791,10.0686,10.0178
316,0.000226207,-0.00567278,-1.5087e-06,-0.4541,0.786007,-0.674926,-0.00135718,0.00302556,-0.00027604,0.00427238,-0.00260399,-0.700604,0.0052455,0.0525485,10.0704,10.0178
317,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45157,0.784968,-0.672922,-0.00136128,0.00288651,-0.00035406,0.00417831,-0.00265309,-0.711484,0.00507636,0.050854,10.0687,10.0178
318,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453889,0.789531,-0.675726,-0.00137805,0.00297026,-0.000329596,0.00424833,-0.00265612,-0.748442,0.00517321,0.0518242,10.0696,10.0178
319,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453167,0.787692,-0.669838,-0.00144667,0.00291369,-0.000253521,0.00422009,-0.00275306,-0.647482,0.00518562,0.0519485,10.0698,10.0178
320,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453348,0.792491,-0.675391,-0.00139949,0.00296466,-0.000328134,0.00425777,-0.0026926,-0.701787,0.00518188,0.0519111,10.0697,10.0178
321,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453849,0.794182,-0.672826,-0.00140825,0.00293791,-0.000315552,0.00424396,-0.00271429,-0.715463,0.0051742,0.0518341,10.0696,10.0178
322,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454546,0.797976,-0.672065,-0.00144365,0.00305828,-0.000342407,0.00431192,-0.00269729,-0.742207,0.00523059,0.0523991,10.0702,10.0178
323,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454274,0.794375,-0.673576,-0.00144549,0.00305172,-0.00035719,0.00432165,-0.00271542,-0.769672,0.00528366,0.0529307,10.0707,10.0178
324,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456529,0.8015,-0.667914,-0.00145782,0.00305439,-0.000308178,0.00434089,-0.00274432,-0.735141,0.00528474,0.0529415,10.0708,10.0178
325,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453778,0.797878,-0.678729,-0.0014508,0.00308046,-0.00031962,0.00436015,-0.00273049,-0.737411,0.00533593,0.0534544,10.0713,10.0178
326,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454553,0.805549,-0.677378,-0.00138731,0.00310031,-0.00021702,0.00440843,-0.00269543,-0.597858,0.00535132,0.0536085,10.0714,10.0178
327,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451813,0.80134,-0.679972,-0.001454,0.00310626,-0.000304621,0.00441944,-0.00276718,-0.722505,0.005367,0.0537656,10.0716,10.0178
328,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455137,0.809642,-0.678842,-0.00145808,0.00311709,-0.000315075,0.00444205,-0.00278304,-0.719082,0.00539873,0.0540834,10.0719,10.0178
329,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457265,0.807663,-0.669346,-0.00143527,0.00311167,-0.000372121,0.00444644,-0.00277004,-0.755924,0.00541568,0.0542532,10.0721,10.0178
330,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457083,0.812294,-0.672166,-0.00149,0.00316154,-0.000319707,0.00446035,-0.00278882,-0.714461,0.00541607,0.0542571,10.0721,10.0178
331,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456746,0.81383,-0.673719,-0.00152175,0.00318796,-0.00026735,0.00446683,-0.00280063,-0.624766,0.00544585,0.0545555,10.0724,10.0178
332,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456185,0.818081,-0.672018,-0.00153369,0.00320292,-0.000318516,0.00449094,-0.00282171,-0.700115,0.00548166,0.0549142,10.0727,10.0178
333,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45531,0.821145,-0.67461,-0.00150352,0.00322351,-0.000297215,0.00451683,-0.00279684,-0.688336,0.00549733,0.0550712,10.0729,10.0178
334,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455954,0.819192,-0.673807,-0.00151905,0.00323282,-0.000309463,0.00453509,-0.00282131,-0.67666,0.00552629,0.0553614,10.0732,10.0178
335,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455546,0.822385,-0.676065,-0.00150187,0.00328202,-0.000271027,0.00457148,-0.00279133,-0.665429,0.00555502,0.0556492,10.0735,10.0178
336,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456906,0.824592,-0.666259,-0.00158842,0.00324476,-0.000300266,0.00454638,-0.00289004,-0.689595,0.00553845,0.0554831,10.0733,10.0178
337,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458087,0.827194,-0.663627,-0.00155246,0.00333173,-0.000278581,0.00459811,-0.00281883,-0.71953,0.00561663,0.0562663,10.0741,10.0178
338,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458621,0.829647,-0.669776,-0.00153577,0.00333249,-0.00029857,0.0046199,-0.00282319,-0.727117,0.00562155,0.0563156,10.0741,10.0178
339,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455719,0.831249,-0.672306,-0.00154803,0.00337137,-0.000313872,0.00464061,-0.00281727,-0.714317,0.00564192,0.0565197,10.0743,10.0178
340,-0.000994573,-0.00569787,-6.62368e-06,-0.455629,0.835635,-0.67244,-0.0015692,0.00340131,-0.000285637,0.0046583,-0.00282619,-0.690437,0.00564399,0.0565404,10.0744,10.0178
341,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455118,0.836448,-0.676895,-0.00153419,0.00338717,-0.000321962,0.00468005,-0.00282707,-0.661762,0.00567708,0.0568719,10.0747,10.0178
342,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45289,0.838092,-0.676824,-0.00156826,0.00335856,-0.000289286,0.00468364,-0.00289334,-0.690435,0.00571216,0.0572233,10.075,10.0178
343,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453963,0.839931,-0.673373,-0.0015508,0.00341011,-0.00034093,0.00469449,-0.00283519,-0.686657,0.00571956,0.0572975,10.0751,10.0178
344,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45221,0.844875,-0.678438,-0.00154588,0.00342013,-0.000299004,0.00472751,-0.00285325,-0.66905,0.00572487,0.0573507,10.0752,10.0178
345,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453007,0.84628,-0.671421,-0.00156662,0.00347301,-0.000322441,0.00473913,-0.00283274,-0.639347,0.00572772,0.0573792,10.0752,10.0178
346,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454174,0.849893,-0.674677,-0.00158386,0.00345557,-0.000309777,0.00475076,-0.00287906,-0.693819,0.00579031,0.0580062,10.0758,10.0178
347,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453279,0.851935,-0.678362,-0.00156941,0.00352025,-0.000302836,0.00478478,-0.00283394,-0.688061,0.00577623,0.0578652,10.0757,10.0178
348,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453195,0.85281,-0.675569,-0.00157568,0.00351549,-0.00031255,0.00480639,-0.00286658,-0.651364,0.00581527,0.0582563,10.0761,10.0178
349,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451135,0.858635,-0.67136,-0.00161609,0.00352367,-0.000296067,0.00481254,-0.00290496,-0.644964,0.00586034,0.0587077,10.0765,10.0178
350,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451169,0.856808,-0.673896,-0.0016094,0.00355439,-0.000341048,0.00484905,-0.00290406,-0.661187,0.00588213,0.0589261,10.0767,10.0178
351,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.450079,0.86317,-0.673782,-0.00162515,0.00355593,-0.000282459,0.00486149,-0.00293071,-0.618117,0.00591965,0.0593019,10.0771,10.0178
352,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451752,0.861505,-0.671598,-0.00162316,0.00359264,-0.000307661,0.00488251,-0.00291302,-0.680417,0.00592144,0.0593199,10.0771,10.0178
353,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451584,0.867013,-0.675085,-0.00161113,0.0036332,-0.000307352,0.00491386,-0.00289179,-0.676744,0.00597116,0.059818,10.0776,10.0178
354,-0.00114636,-0.00570092,-3.94572e-06,-0.451511,0.866942,-0.677377,-0.0016396,0.00379469,-0.000171882,0.00497001,-0.00281493,-0.692611,0.00599533,0.0600601,10.0779,10.0178
355,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451936,0.873124,-0.677896,-0.00162125,0.00367998,-0.000316804,0.00496702,-0.00290829,-0.717465,0.00603361,0.0604436,10.0783,10.0178
356,-0.00114636,-0.00570092,-3.94572e-06,-0.451324,0.871927,-0.677,-0.00163797,0.00385753,-0.000188939,0.00502087,-0.0028013,-0.706242,0.00602282,0.0603355,10.0781,10.0178
357,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452193,0.876632,-0.674939,-0.00163583,0.00376827,-0.000326614,0.00500901,-0.00287657,-0.673065,0.00606358,0.0607438,10.0786,10.0178
358,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452543,0.877256,-0.671834,-0.00163146,0.00372522,-0.000338568,0.0050196,-0.00292584,-0.693233,0.00608221,0.0609305,10.0787,10.0178
359,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454055,0.881138,-0.67429,-0.00166524,0.00375794,-0.000349301,0.00504226,-0.00294957,-0.652719,0.00610504,0.0611591,10.079,10.0178
360,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453716,0.882971,-0.672323,-0.00164393,0.00376285,-0.000326392,0.0050368,-0.00291788,-0.645355,0.00610071,0.0611158,10.0789,10.0178
361,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453419,0.884072,-0.67222,-0.00169206,0.00377409,-0.000357099,0.00506525,-0.00298322,-0.662887,0.00612434,0.0613525,10.0792,10.0178
362,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453798,0.884216,-0.675266,-0.00166364,0.00383438,-0.000346066,0.00509191,-0.00292117,-0.651968,0.00615626,0.0616722,10.0795,10.0178
363,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454405,0.88949,-0.676192,-0.00170602,0.00390231,-0.000325646,0.00510997,-0.00291368,-0.6764,0.00618256,0.0619358,10.0797,10.0178
364,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453907,0.891285,-0.674639,-0.00169926,0.00389897,-0.000309336,0.00514002,-0.00294031,-0.604349,0.00621747,0.0622855,10.0801,10.0178
365,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453218,0.896274,-0.675803,-0.00168111,0.00386938,-0.000311544,0.0051514,-0.00296314,-0.673865,0.00623026,0.0624135,10.0802,10.0178
366,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452889,0.895325,-0.674977,-0.00171341,0.00391256,-0.000330166,0.00518665,-0.00298751,-0.707185,0.00626503,0.0627619,10.0806,10.0178
367,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452835,0.899037,-0.673171,-0.00169892,0.00388548,-0.000283498,0.00518702,-0.00300046,-0.59376,0.00627752,0.062887,10.0807,10.0178
368,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454696,0.900199,-0.673265,-0.00173504,0.00393829,-0.000280085,0.00521848,-0.00301523,-0.684384,0.00630164,0.0631287,10.0809,10.0178
369,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453972,0.905403,-0.676386,-0.00173153,0.00404855,-0.000315124,0.00524581,-0.00292878,-0.618323,0.00638079,0.0639216,10.0817,10.0178
370,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453545,0.904192,-0.674811,-0.00175801,0.00395646,-0.000338341,0.00523654,-0.0030381,-0.678662,0.00635608,0.063674,10.0815,10.0178
371,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452119,0.906956,-0.678047,-0.00176061,0.00401094,-0.000323013,0.00525721,-0.00300687,-0.68035,0.00637233,0.0638369,10.0816,10.0178
372,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452503,0.910465,-0.675877,-0.00171009,0.00405072,-0.000391847,0.00531247,-0.00297184,-0.700695,0.00639886,0.0641026,10.0819,10.0178
373,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453755,0.912713,-0.677653,-0.00172754,0.00402032,-0.000360992,0.00531632,-0.00302354,-0.644314,0.00643916,0.0645063,10.0823,10.0178
374,-0.000842337,-0.00569461,-7.27603e-06,-0.453303,0.918441,-0.673926,-0.00173302,0.00409232,-0.000346764,0.00536388,-0.00300458,-0.673026,0.00644457,0.0645605,10.0824,10.0178
375,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453167,0.917109,-0.672959,-0.00180771,0.00408986,-0.000334051,0.00534147,-0.00305932,-0.677233,0.00645599,0.0646749,10.0825,10.0178
