Count,Filename_0_0,Filename_0_1,Time_0_0,Time_0_1,cDAQ1Mod1/ai0,cDAQ1Mod1/ai1,cDAQ1Mod1/ai2,cDAQ1Mod1/ai3,Load,,,
227,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000227_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000227_1.tif,171.224719,171.225041,1.097098,-10.383721,-10.430638,-10.389762,3.237070,0.000000,0.000000,0.000000
228,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000228_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000228_1.tif,171.724734,171.725021,1.103155,-10.383721,-10.430638,-10.389762,3.254866,0.000000,0.000000,0.000000
229,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000229_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000229_1.tif,172.224699,172.225031,1.109531,-10.383721,-10.430638,-10.389762,3.273599,0.000000,0.000000,0.000000
230,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000230_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000230_1.tif,172.724709,172.725028,1.115907,-10.383721,-10.430638,-10.389762,3.292332,0.000000,0.000000,0.000000
231,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000231_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000231_1.tif,173.224724,173.225006,1.122283,-10.383721,-10.430638,-10.389762,3.311065,0.000000,0.000000,0.000000
232,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000232_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000232_1.tif,173.724701,173.725037,1.128022,-10.383721,-10.430638,-10.389762,3.327924,0.000000,0.000000,0.000000
233,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000233_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000233_1.tif,174.224690,174.225056,1.135992,-10.383721,-10.430638,-10.389762,3.351341,0.000000,0.000000,0.000000
234,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000234_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000234_1.tif,174.724758,174.725070,1.142049,-10.383721,-10.430638,-10.389762,3.369137,0.000000,0.000000,0.000000
235,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000235_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000235_1.tif,175.224640,175.225003,1.146513,-10.383721,-10.430638,-10.389762,3.382250,0.000000,0.000000,0.000000
236,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000236_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000236_1.tif,175.724771,175.725102,1.154164,-10.383721,-10.430638,-10.389762,3.404730,0.000000,0.000000,0.000000
237,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000237_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000237_1.tif,176.224744,176.225058,1.160859,-10.383721,-10.430638,-10.389762,3.424400,0.000000,0.000000,0.000000
238,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000238_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000238_1.tif,176.724744,176.725041,1.166597,-10.383721,-10.430638,-10.389762,3.441259,0.000000,0.000000,0.000000
239,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000239_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000239_1.tif,177.224776,177.225124,1.172655,-10.383721,-10.430638,-10.389762,3.459056,0.000000,0.000000,0.000000
240,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000240_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000240_1.tif,177.724736,177.725058,1.180625,-10.383721,-10.430638,-10.389762,3.482472,0.000000,0.000000,0.000000
241,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000241_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000241_1.tif,178.224745,178.225125,1.186044,-10.383721,-10.430638,-10.389762,3.498395,0.000000,0.000000,0.000000
242,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000242_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000242_1.tif,178.724731,178.725048,1.191464,-10.383721,-10.430638,-10.389762,3.514318,0.000000,0.000000,0.000000
243,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000243_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000243_1.tif,179.224745,179.225068,1.198159,-10.383721,-10.430638,-10.389762,3.533988,0.000000,0.000000,0.000000
244,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000244_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000244_1.tif,179.724739,179.725021,1.205173,-10.383721,-10.430638,-10.389762,3.554594,0.000000,0.000000,0.000000
245,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000245_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000245_1.tif,180.224746,180.225034,1.209636,-10.383721,-10.430638,-10.389762,3.567707,0.000000,0.000000,0.000000
246,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000246_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000246_1.tif,180.724749,180.725129,1.217606,-10.383721,-10.430638,-10.389762,3.591124,0.000000,0.000000,0.000000
247,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000247_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000247_1.tif,181.224750,181.225032,1.223345,-10.383721,-10.430638,-10.389762,3.607984,0.000000,0.000000,0.000000
248,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000248_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000248_1.tif,181.724784,181.725072,1.230040,-10.383721,-10.430638,-10.389762,3.627653,0.000000,0.000000,0.000000
249,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000249_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000249_1.tif,182.224753,182.225057,1.237691,-10.383721,-10.430638,-10.389762,3.650133,0.000000,0.000000,0.000000
250,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000250_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000250_1.tif,182.724696,182.725050,1.243748,-10.383721,-10.430638,-10.389762,3.667929,0.000000,0.000000,0.000000
251,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000251_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000251_1.tif,183.224858,183.225130,1.250124,-10.383721,-10.430638,-10.389762,3.686662,0.000000,0.000000,0.000000
252,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000252_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000252_1.tif,183.724780,183.725128,1.256501,-10.383721,-10.430638,-10.389762,3.705395,0.000000,0.000000,0.000000
253,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000253_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000253_1.tif,184.224754,184.225015,1.262239,-10.383721,-10.430638,-10.389762,3.722255,0.000000,0.000000,0.000000
254,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000254_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000254_1.tif,184.724734,184.725070,1.268296,-10.383721,-10.430638,-10.389762,3.740051,0.000000,0.000000,0.000000
255,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000255_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000255_1.tif,185.224711,185.225058,1.277223,-10.383721,-10.430638,-10.389762,3.766278,0.000000,0.000000,0.000000
256,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000256_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000256_1.tif,185.724730,185.725044,1.281049,-10.383721,-10.430638,-10.389762,3.777518,0.000000,0.000000,0.000000
257,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000257_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000257_1.tif,186.224603,186.225061,1.288700,-10.383721,-10.430638,-10.389762,3.799997,0.000000,0.000000,0.000000
258,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000258_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000258_1.tif,186.724742,186.725104,1.294438,-10.383721,-10.430638,-10.389762,3.816857,0.000000,0.000000,0.000000
259,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000259_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000259_1.tif,187.224744,187.225022,1.300177,-10.383721,-10.430638,-10.389762,3.833717,0.000000,0.000000,0.000000
260,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000260_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000260_1.tif,187.724701,187.725038,1.308785,-10.383721,-10.430638,-10.389762,3.859006,0.000000,0.000000,0.000000
261,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000261_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000261_1.tif,188.224730,188.225093,1.314204,-10.383721,-10.430638,-10.389762,3.874929,0.000000,0.000000,0.000000
262,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000262_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000262_1.tif,188.724734,188.725183,1.321537,-10.383721,-10.430638,-10.389762,3.896472,0.000000,0.000000,0.000000
263,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000263_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000263_1.tif,189.224750,189.225093,1.326957,-10.383721,-10.430638,-10.389762,3.912396,0.000000,0.000000,0.000000
264,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000264_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000264_1.tif,189.724715,189.725068,1.333333,-10.383721,-10.430638,-10.389762,3.931128,0.000000,0.000000,0.000000
265,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000265_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000265_1.tif,190.224792,190.224980,1.340028,-10.383721,-10.430638,-10.389762,3.950798,0.000000,0.000000,0.000000
266,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000266_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000266_1.tif,190.724783,190.725126,1.348636,-10.383721,-10.430638,-10.389762,3.976088,0.000000,0.000000,0.000000
267,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000267_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000267_1.tif,191.224731,191.225094,1.352780,-10.383721,-10.430638,-10.389762,3.988264,0.000000,0.000000,0.000000
268,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000268_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000268_1.tif,191.724703,191.725117,1.358837,-10.383721,-10.430638,-10.389762,4.006060,0.000000,0.000000,0.000000
269,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000269_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000269_1.tif,192.224701,192.225058,1.366170,-10.383721,-10.430638,-10.389762,4.027604,0.000000,0.000000,0.000000
270,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000270_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000270_1.tif,192.724771,192.725118,1.372227,-10.383721,-10.430638,-10.389762,4.045400,0.000000,0.000000,0.000000
271,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000271_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000271_1.tif,193.224733,193.225051,1.378603,-10.383721,-10.430638,-10.389762,4.064133,0.000000,0.000000,0.000000
272,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000272_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000272_1.tif,193.724730,193.725048,1.384023,-10.383721,-10.430638,-10.389762,4.080056,0.000000,0.000000,0.000000
273,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000273_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000273_1.tif,194.224770,194.225135,1.391356,-10.383721,-10.430638,-10.389762,4.101599,0.000000,0.000000,0.000000
274,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000274_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000274_1.tif,194.724704,194.725086,1.399326,-10.383721,-10.430638,-10.389762,4.125015,0.000000,0.000000,0.000000
275,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000275_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000275_1.tif,195.224776,195.225121,1.405064,-10.383721,-10.430638,-10.389762,4.141875,0.000000,0.000000,0.000000
276,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000276_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000276_1.tif,195.724740,195.725115,1.411121,-10.383721,-10.430638,-10.389762,4.159672,0.000000,0.000000,0.000000
277,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000277_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000277_1.tif,196.224702,196.225051,1.416541,-10.383721,-10.430638,-10.389762,4.175595,0.000000,0.000000,0.000000
278,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000278_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000278_1.tif,196.724652,196.725028,1.425149,-10.383721,-10.430638,-10.389762,4.200884,0.000000,0.000000,0.000000
279,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000279_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000279_1.tif,197.224703,197.224995,1.431525,-10.383721,-10.430638,-10.389762,4.219617,0.000000,0.000000,0.000000
280,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000280_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000280_1.tif,197.724778,197.725094,1.436626,-10.383721,-10.430638,-10.389762,4.234604,0.000000,0.000000,0.000000
281,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000281_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000281_1.tif,198.224741,198.225071,1.443959,-10.383721,-10.430638,-10.389762,4.256147,0.000000,0.000000,0.000000
282,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000282_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000282_1.tif,198.724710,198.725021,1.450335,-10.383721,-10.430638,-10.389762,4.274880,0.000000,0.000000,0.000000
283,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000283_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000283_1.tif,199.224646,199.224945,1.457348,-10.383721,-10.430638,-10.389762,4.295486,0.000000,0.000000,0.000000
284,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000284_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000284_1.tif,199.724744,199.725080,1.464362,-10.383721,-10.430638,-10.389762,4.316093,0.000000,0.000000,0.000000
285,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000285_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000285_1.tif,200.224705,200.225015,1.470738,-10.383721,-10.430638,-10.389762,4.334825,0.000000,0.000000,0.000000
286,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000286_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000286_1.tif,200.724784,200.725103,1.477114,-10.383721,-10.430638,-10.389762,4.353559,0.000000,0.000000,0.000000
287,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000287_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000287_1.tif,201.224718,201.225030,1.484447,-10.383721,-10.430638,-10.389762,4.375102,0.000000,0.000000,0.000000
288,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000288_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000288_1.tif,201.724749,201.725076,1.490823,-10.383721,-10.430638,-10.389762,4.393835,0.000000,0.000000,0.000000
289,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000289_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000289_1.tif,202.224739,202.225146,1.496562,-10.383721,-10.430638,-10.389762,4.410694,0.000000,0.000000,0.000000
290,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000290_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000290_1.tif,202.724704,202.725018,1.502619,-10.383721,-10.430638,-10.389762,4.428491,0.000000,0.000000,0.000000
291,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000291_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000291_1.tif,203.224773,203.225095,1.509951,-10.383721,-10.430638,-10.389762,4.450034,0.000000,0.000000,0.000000
292,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000292_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000292_1.tif,203.724775,203.725080,1.516328,-10.383721,-10.430638,-10.389762,4.468767,0.000000,0.000000,0.000000
293,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000293_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000293_1.tif,204.224699,204.225038,1.524298,-10.383721,-10.430638,-10.389762,4.492183,0.000000,0.000000,0.000000
294,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000294_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000294_1.tif,204.724741,204.725080,1.530036,-10.383721,-10.430638,-10.389762,4.509043,0.000000,0.000000,0.000000
295,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000295_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000295_1.tif,205.224749,205.225099,1.536093,-10.383721,-10.430638,-10.389762,4.526839,0.000000,0.000000,0.000000
296,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000296_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000296_1.tif,205.724729,205.725069,1.542151,-10.383721,-10.430638,-10.389762,4.544636,0.000000,0.000000,0.000000
297,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000297_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000297_1.tif,206.224786,206.224997,1.549483,-10.383721,-10.430638,-10.389762,4.566179,0.000000,0.000000,0.000000
298,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000298_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000298_1.tif,206.724736,206.724938,1.557772,-10.383721,-10.430638,-10.389762,4.590532,0.000000,0.000000,0.000000
299,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000299_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000299_1.tif,207.224735,207.225021,1.563511,-10.383721,-10.430638,-10.389762,4.607391,0.000000,0.000000,0.000000
300,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000300_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000300_1.tif,207.724735,207.725068,1.570843,-10.383721,-10.430638,-10.389762,4.628934,0.000000,0.000000,0.000000
301,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000301_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000301_1.tif,208.224742,208.224969,1.578495,-10.383721,-10.430638,-10.389762,4.651414,0.000000,0.000000,0.000000
302,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000302_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000302_1.tif,208.724706,208.725034,1.584871,-10.383721,-10.430638,-10.389762,4.670147,0.000000,0.000000,0.000000
303,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000303_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000303_1.tif,209.224615,209.224943,1.592203,-10.383721,-10.430638,-10.389762,4.691690,0.000000,0.000000,0.000000
304,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000304_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000304_1.tif,209.724705,209.725018,1.597942,-10.383721,-10.430638,-10.389762,4.708550,0.000000,0.000000,0.000000
305,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000305_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000305_1.tif,210.224708,210.225008,1.605593,-10.383721,-10.430638,-10.389762,4.731029,0.000000,0.000000,0.000000
306,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000306_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000306_1.tif,210.724840,210.725210,1.612288,-10.383721,-10.430638,-10.389762,4.750699,0.000000,0.000000,0.000000
307,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000307_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000307_1.tif,211.224729,211.224948,1.621533,-10.383721,-10.430638,-10.389762,4.777862,0.000000,0.000000,0.000000
308,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000308_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000308_1.tif,211.724839,211.725132,1.627910,-10.383721,-10.430638,-10.389762,4.796595,0.000000,0.000000,0.000000
309,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000309_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000309_1.tif,212.224784,212.225089,1.636199,-10.383721,-10.430638,-10.389762,4.820948,0.000000,0.000000,0.000000
310,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000310_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000310_1.tif,212.724760,212.725103,1.643850,-10.383721,-10.430638,-10.389762,4.843427,0.000000,0.000000,0.000000
311,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000311_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000311_1.tif,213.224774,213.225137,1.651820,-10.383721,-10.430638,-10.389762,4.866844,0.000000,0.000000,0.000000
312,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000312_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000312_1.tif,213.724738,213.725123,1.659153,-10.383721,-10.430638,-10.389762,4.888387,0.000000,0.000000,0.000000
313,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000313_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000313_1.tif,214.224750,214.224994,1.667441,-10.383721,-10.430638,-10.389762,4.912740,0.000000,0.000000,0.000000
314,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000314_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000314_1.tif,214.724773,214.725189,1.674774,-10.383721,-10.430638,-10.389762,4.934283,0.000000,0.000000,0.000000
315,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000315_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000315_1.tif,215.224725,215.225036,1.681788,-10.383721,-10.430638,-10.389762,4.954889,0.000000,0.000000,0.000000
316,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000316_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000316_1.tif,215.724728,215.725032,1.689120,-10.383721,-10.430638,-10.389762,4.976432,0.000000,0.000000,0.000000
317,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000317_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000317_1.tif,216.224761,216.224990,1.696453,-10.383721,-10.430638,-10.389762,4.997975,0.000000,0.000000,0.000000
318,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000318_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000318_1.tif,216.724729,216.725031,1.705698,-10.383721,-10.430638,-10.389762,5.025138,0.000000,0.000000,0.000000
319,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000319_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000319_1.tif,217.224765,217.224991,1.712074,-10.383721,-10.430638,-10.389762,5.043871,0.000000,0.000000,0.000000
320,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000320_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000320_1.tif,217.724694,217.725049,1.721320,-10.383721,-10.430638,-10.389762,5.071034,0.000000,0.000000,0.000000
321,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000321_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000321_1.tif,218.224764,218.225150,1.728015,-10.383721,-10.430638,-10.389762,5.090704,0.000000,0.000000,0.000000
322,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000322_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000322_1.tif,218.724710,218.725033,1.736622,-10.383721,-10.430638,-10.389762,5.115993,0.000000,0.000000,0.000000
323,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000323_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000323_1.tif,219.224733,219.224986,1.745230,-10.383721,-10.430638,-10.389762,5.141283,0.000000,0.000000,0.000000
324,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000324_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000324_1.tif,219.724782,219.725184,1.752563,-10.383721,-10.430638,-10.389762,5.162826,0.000000,0.000000,0.000000
325,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000325_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000325_1.tif,220.224675,220.225096,1.761808,-10.383721,-10.430638,-10.389762,5.189989,0.000000,0.000000,0.000000
326,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000326_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000326_1.tif,220.724713,220.725043,1.770416,-10.383721,-10.430638,-10.389762,5.215279,0.000000,0.000000,0.000000
327,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000327_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000327_1.tif,221.224724,221.225064,1.778705,-10.383721,-10.430638,-10.389762,5.239631,0.000000,0.000000,0.000000
328,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000328_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL31\FL31-00000328_1.tif,221.724743,221.725114,1.786356,-10.383721,-10.430638,-10.389762,5.262111,0.000000,0.000000,0.000000
