"Average",,,,,,,,,,,,,"E0",,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - engr.","eyy [1] - engr.","exy [1] - engr.","e1 [1] - engr.","e2 [1] - engr.","gamma [1] - engr.","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
248,-6.1597e-11,-6.61092e-09,3.90392e-12,0.130929,0.670291,-0.65438,-0.00111329,0.00236632,-0.000246473,0.00324258,-0.00198955,-0.832202,0.00388817,0.0389074,10.0455,10.0066
249,-6.1597e-11,-6.61092e-09,3.90392e-12,0.128947,0.676181,-0.657021,-0.00111033,0.00229925,-0.000296904,0.00321923,-0.00203031,-0.917155,0.00388689,0.0388946,10.0455,10.0066
250,-6.1597e-11,-6.61092e-09,3.90392e-12,0.130375,0.677641,-0.649321,-0.00109839,0.00233923,-0.000262778,0.0032567,-0.00201587,-0.868272,0.00393169,0.0393429,10.046,10.0066
251,-6.1597e-11,-6.61092e-09,3.90392e-12,0.1315,0.681196,-0.656048,-0.0010498,0.00232531,-0.000298888,0.00331062,-0.00203511,-0.894923,0.00395878,0.039614,10.0462,10.0066
252,-6.1597e-11,-6.61092e-09,3.90392e-12,0.130177,0.683772,-0.648683,-0.00105612,0.00237142,-0.000284327,0.00330125,-0.00198595,-0.894264,0.00398124,0.0398387,10.0465,10.0066
253,-6.1597e-11,-6.61092e-09,3.90392e-12,0.130472,0.688334,-0.656122,-0.00110232,0.00239926,-0.000299878,0.00332179,-0.00202485,-0.890402,0.00398696,0.039896,10.0465,10.0066
254,-6.1597e-11,-6.61092e-09,3.90392e-12,0.13199,0.690132,-0.65392,-0.00109732,0.00239547,-0.000325585,0.00334892,-0.00205077,-0.839541,0.00400049,0.0400313,10.0466,10.0066
255,-6.1597e-11,-6.61092e-09,3.90392e-12,0.133601,0.693793,-0.65424,-0.00111303,0.00243107,-0.000292666,0.00337279,-0.00205476,-0.937694,0.0040436,0.0404628,10.0471,10.0066
256,-6.1597e-11,-6.61092e-09,3.90392e-12,0.134253,0.699089,-0.657581,-0.00112691,0.00246191,-0.00031655,0.00338558,-0.00205059,-0.918842,0.00403065,0.0403331,10.047,10.0066
257,-6.1597e-11,-6.61092e-09,3.90392e-12,0.13397,0.702227,-0.658939,-0.00116285,0.00243148,-0.000298077,0.00337502,-0.00210639,-0.881552,0.00404569,0.0404837,10.0471,10.0066
258,-6.1597e-11,-6.61092e-09,3.90392e-12,0.135847,0.705479,-0.6557,-0.0011301,0.00247529,-0.000314748,0.00340751,-0.00206232,-0.911088,0.00407821,0.0408091,10.0474,10.0066
259,-6.1597e-11,-6.61092e-09,3.90392e-12,0.1367,0.709345,-0.654952,-0.00112768,0.00248109,-0.000314306,0.00341378,-0.00206038,-0.825607,0.00410095,0.0410366,10.0477,10.0066
260,-6.1597e-11,-6.61092e-09,3.90392e-12,0.13601,0.711426,-0.657858,-0.00113399,0.00246398,-0.000319255,0.00342254,-0.00209255,-0.775772,0.0041213,0.0412403,10.0479,10.0066
261,-6.1597e-11,-6.61092e-09,3.90392e-12,0.135686,0.716329,-0.654864,-0.00110686,0.00248763,-0.000334573,0.00345431,-0.00207353,-0.929393,0.00413422,0.0413695,10.048,10.0066
262,-6.1597e-11,-6.61092e-09,3.90392e-12,0.137387,0.717195,-0.649111,-0.00113326,0.00252113,-0.000339101,0.00346023,-0.00207237,-0.920844,0.00416035,0.0416311,10.0482,10.0066
263,-6.1597e-11,-6.61092e-09,3.90392e-12,0.13666,0.721317,-0.654905,-0.00115313,0.00252786,-0.000335248,0.00348071,-0.00210598,-0.926853,0.00417475,0.0417751,10.0484,10.0066
264,-6.1597e-11,-6.61092e-09,3.90392e-12,0.13897,0.724947,-0.657028,-0.00115643,0.00255452,-0.000304161,0.00349695,-0.00209886,-0.905032,0.00419175,0.0419452,10.0486,10.0066
265,-6.1597e-11,-6.61092e-09,3.90392e-12,0.137998,0.726634,-0.650922,-0.0011526,0.00257354,-0.000319921,0.00352727,-0.00210634,-0.869778,0.0042311,0.042339,10.049,10.0066
266,-6.1597e-11,-6.61092e-09,3.90392e-12,0.139648,0.727775,-0.655116,-0.001197,0.00260837,-0.000283748,0.00354689,-0.00213552,-0.915568,0.00427277,0.042756,10.0494,10.0066
267,-6.1597e-11,-6.61092e-09,3.90392e-12,0.140437,0.732207,-0.656187,-0.00117346,0.00263591,-0.000326579,0.00357358,-0.00211113,-0.972822,0.00426789,0.0427072,10.0493,10.0066
268,-6.1597e-11,-6.61092e-09,3.90392e-12,0.139847,0.736526,-0.650043,-0.00120342,0.0026627,-0.000366605,0.00360237,-0.0021431,-0.944837,0.00430503,0.0430788,10.0497,10.0066
269,-6.1597e-11,-6.61092e-09,3.90392e-12,0.141573,0.738975,-0.656258,-0.00119951,0.00263777,-0.000284599,0.00359441,-0.00215614,-0.869083,0.00433323,0.0433609,10.05,10.0066
270,-6.1597e-11,-6.61092e-09,3.90392e-12,0.141074,0.739936,-0.658923,-0.00119949,0.00269864,-0.000330493,0.00362639,-0.00212724,-0.904185,0.00433079,0.0433366,10.05,10.0066
271,-6.1597e-11,-6.61092e-09,3.90392e-12,0.141154,0.743125,-0.658889,-0.00120002,0.00267829,-0.000368363,0.00364064,-0.00216237,-0.971797,0.00435888,0.0436176,10.0502,10.0066
272,-6.1597e-11,-6.61092e-09,3.90392e-12,0.142108,0.746952,-0.648344,-0.00123693,0.00272214,-0.000266957,0.00366585,-0.00218064,-0.816216,0.00440347,0.0440639,10.0507,10.0066
273,-6.1597e-11,-6.61092e-09,3.90392e-12,0.142054,0.747669,-0.653421,-0.00128856,0.00273237,-0.000317088,0.00367049,-0.00222668,-0.871269,0.00440766,0.0441058,10.0507,10.0066
274,-6.1597e-11,-6.61092e-09,3.90392e-12,0.143385,0.750494,-0.654212,-0.00120973,0.00276172,-0.000322091,0.003707,-0.00215501,-0.931998,0.00446593,0.0446889,10.0513,10.0066
275,-6.1597e-11,-6.61092e-09,3.90392e-12,0.145768,0.749847,-0.653234,-0.00124793,0.00274718,-0.000324515,0.00371106,-0.00221181,-0.844106,0.00445389,0.0445684,10.0512,10.0066
276,-6.1597e-11,-6.61092e-09,3.90392e-12,0.14442,0.75429,-0.657381,-0.00120403,0.00274836,-0.00035025,0.00373933,-0.002195,-0.924774,0.00447667,0.0447964,10.0514,10.0066
277,-6.1597e-11,-6.61092e-09,3.90392e-12,0.144696,0.755247,-0.659496,-0.00124478,0.0027918,-0.000317553,0.00377138,-0.00222437,-0.905133,0.00451754,0.0452053,10.0518,10.0066
278,-6.1597e-11,-6.61092e-09,3.90392e-12,0.146872,0.756892,-0.661615,-0.00125354,0.00280885,-0.000372122,0.00378982,-0.00223451,-0.945012,0.00454234,0.0454535,10.0521,10.0066
279,-6.1597e-11,-6.61092e-09,3.90392e-12,0.146094,0.758194,-0.66105,-0.00123781,0.00288764,-0.000362284,0.0038125,-0.00216266,-0.96478,0.00457221,0.0457523,10.0524,10.0066
280,-6.1597e-11,-6.61092e-09,3.90392e-12,0.147695,0.758495,-0.665768,-0.00125712,0.00289176,-0.000294616,0.00383884,-0.0022042,-0.853608,0.00460582,0.0460887,10.0527,10.0066
281,-6.1597e-11,-6.61092e-09,3.90392e-12,0.148134,0.765428,-0.663172,-0.0012558,0.00293605,-0.000339624,0.0038748,-0.00219455,-0.908004,0.00463904,0.0464211,10.053,10.0066
282,-6.1597e-11,-6.61092e-09,3.90392e-12,0.147764,0.766528,-0.66488,-0.00124048,0.00291963,-0.000382105,0.0038855,-0.00220635,-0.949315,0.00463191,0.0463498,10.053,10.0066
283,-6.1597e-11,-6.61092e-09,3.90392e-12,0.148064,0.769583,-0.662598,-0.0012829,0.00295851,-0.0003611,0.00389584,-0.00222023,-0.953142,0.00467116,0.0467425,10.0534,10.0066
284,-6.1597e-11,-6.61092e-09,3.90392e-12,0.147335,0.772419,-0.660402,-0.00127681,0.00299285,-0.000359302,0.00392167,-0.00220563,-0.927654,0.00469467,0.0469778,10.0536,10.0066
285,-6.1597e-11,-6.61092e-09,3.90392e-12,0.150323,0.772743,-0.663678,-0.00130208,0.00296676,-0.000363256,0.00393937,-0.00227469,-0.941327,0.00472751,0.0473063,10.0539,10.0066
286,-6.1597e-11,-6.61092e-09,3.90392e-12,0.150917,0.77626,-0.662575,-0.00132283,0.00301475,-0.00034351,0.0039573,-0.00226538,-0.897405,0.00475564,0.0475879,10.0542,10.0066
287,-6.1597e-11,-6.61092e-09,3.90392e-12,0.149381,0.779879,-0.667355,-0.00127076,0.00303385,-0.000355553,0.00401519,-0.0022521,-0.887875,0.00480151,0.0480469,10.0547,10.0066
288,-6.1597e-11,-6.61092e-09,3.90392e-12,0.149251,0.781073,-0.668904,-0.00131877,0.00307366,-0.000374184,0.00401674,-0.00226185,-0.919228,0.00482278,0.0482597,10.0549,10.0066
289,-6.1597e-11,-6.61092e-09,3.90392e-12,0.149353,0.783985,-0.671336,-0.00127808,0.00312022,-0.000428009,0.00408721,-0.00224507,-0.957266,0.00487009,0.0487331,10.0554,10.0066
290,-6.1597e-11,-6.61092e-09,3.90392e-12,0.150281,0.786552,-0.654512,-0.00132929,0.00309589,-0.000369211,0.00405958,-0.00229298,-0.935778,0.00484619,0.048494,10.0551,10.0066
291,-6.1597e-11,-6.61092e-09,3.90392e-12,0.151501,0.786333,-0.666543,-0.00132939,0.00317026,-0.000353445,0.00408033,-0.00223946,-0.937566,0.00488384,0.0488707,10.0555,10.0066
292,-6.1597e-11,-6.61092e-09,3.90392e-12,0.153261,0.787434,-0.665647,-0.00133459,0.00315557,-0.000332442,0.00411255,-0.00229157,-0.88537,0.00492217,0.0492543,10.0559,10.0066
293,-6.1597e-11,-6.61092e-09,3.90392e-12,0.15349,0.791137,-0.663413,-0.00137036,0.00318096,-0.000335194,0.00411478,-0.00230419,-0.853143,0.00493264,0.049359,10.056,10.0066
294,-6.1597e-11,-6.61092e-09,3.90392e-12,0.153589,0.794127,-0.660465,-0.0013729,0.00321753,-0.000362479,0.00415334,-0.00230872,-0.900727,0.00495791,0.0496119,10.0562,10.0066
295,-6.1597e-11,-6.61092e-09,3.90392e-12,0.15506,0.795183,-0.660265,-0.00136884,0.0032068,-0.000348214,0.00415213,-0.00231417,-0.892714,0.0049535,0.0495678,10.0562,10.0066
296,-6.1597e-11,-6.61092e-09,3.90392e-12,0.155012,0.799431,-0.661373,-0.00136997,0.00323868,-0.000387274,0.00416621,-0.00229751,-0.899682,0.00501239,0.0501571,10.0568,10.0066
297,-6.1597e-11,-6.61092e-09,3.90392e-12,0.156624,0.798516,-0.664399,-0.00136665,0.00323693,-0.000375627,0.00421003,-0.00233975,-0.856104,0.00502666,0.0502998,10.0569,10.0066
298,-6.1597e-11,-6.61092e-09,3.90392e-12,0.155509,0.80382,-0.658857,-0.00137857,0.00327985,-0.000317269,0.00421805,-0.00231676,-0.839739,0.00504629,0.0504963,10.0571,10.0066
299,-6.1597e-11,-6.61092e-09,3.90392e-12,0.157387,0.803663,-0.662528,-0.00137939,0.00331609,-0.000360146,0.00425001,-0.00231331,-0.916117,0.0050704,0.0507375,10.0574,10.0066
300,-6.1597e-11,-6.61092e-09,3.90392e-12,0.157246,0.809285,-0.663043,-0.00137745,0.00330862,-0.000371233,0.00426625,-0.00233508,-0.892225,0.00510269,0.0510607,10.0577,10.0066
301,-6.1597e-11,-6.61092e-09,3.90392e-12,0.157688,0.812749,-0.664856,-0.00137551,0.00335704,-0.000324121,0.0042893,-0.00230778,-0.805057,0.00514432,0.0514773,10.0581,10.0066
302,-6.1597e-11,-6.61092e-09,3.90392e-12,0.158896,0.810115,-0.659828,-0.00136743,0.00336033,-0.000363089,0.00429002,-0.00229712,-0.874929,0.00514871,0.0515212,10.0581,10.0066
303,-6.1597e-11,-6.61092e-09,3.90392e-12,0.159423,0.817187,-0.661262,-0.00143385,0.00330109,-0.00038694,0.00427313,-0.00240589,-0.953322,0.00513595,0.0513935,10.058,10.0066
304,-6.1597e-11,-6.61092e-09,3.90392e-12,0.158016,0.820076,-0.662704,-0.00138871,0.00336908,-0.000388599,0.00433012,-0.00234974,-0.891636,0.00517276,0.0517618,10.0584,10.0066
305,-6.1597e-11,-6.61092e-09,3.90392e-12,0.1574,0.821367,-0.659397,-0.00143379,0.00339333,-0.000404054,0.00433227,-0.00237273,-0.952077,0.00517964,0.0518307,10.0584,10.0066
306,-6.1597e-11,-6.61092e-09,3.90392e-12,0.161239,0.823212,-0.670336,-0.00143676,0.0033802,-0.000446884,0.0043621,-0.00241866,-0.939581,0.0052049,0.0520835,10.0587,10.0066
307,-6.1597e-11,-6.61092e-09,3.90392e-12,0.158666,0.831555,-0.664354,-0.00143227,0.00345466,-0.000364405,0.00438522,-0.00236283,-0.845315,0.0052061,0.0520954,10.0587,10.0066
308,-6.1597e-11,-6.61092e-09,3.90392e-12,0.159294,0.831144,-0.657686,-0.00143257,0.00343649,-0.000400433,0.00439551,-0.00239159,-0.912375,0.00524245,0.0524592,10.0591,10.0066
309,-6.1597e-11,-6.61092e-09,3.90392e-12,0.1607,0.832866,-0.659051,-0.00142925,0.00346703,-0.000399062,0.00441033,-0.00237256,-0.885807,0.00526219,0.0526567,10.0593,10.0066
310,-6.1597e-11,-6.61092e-09,3.90392e-12,0.159828,0.83774,-0.659299,-0.0014832,0.00349121,-0.000374375,0.00443709,-0.00242907,-0.886256,0.00529631,0.0529982,10.0596,10.0066
311,-6.1597e-11,-6.61092e-09,3.90392e-12,0.160172,0.838744,-0.660736,-0.00146523,0.00352881,-0.000351729,0.00446196,-0.00239838,-0.851887,0.00531447,0.0531798,10.0598,10.0066
312,-6.1597e-11,-6.61092e-09,3.90392e-12,0.161216,0.840902,-0.663858,-0.00145963,0.00353437,-0.000378568,0.00449521,-0.00242047,-0.86232,0.0053634,0.0536695,10.0603,10.0066
313,-6.1597e-11,-6.61092e-09,3.90392e-12,0.163013,0.8421,-0.660327,-0.00149473,0.00358444,-0.000394463,0.00451305,-0.00242333,-0.951053,0.00537731,0.0538087,10.0604,10.0066
314,-6.1597e-11,-6.61092e-09,3.90392e-12,0.163008,0.847109,-0.655712,-0.00148829,0.00363112,-0.000367244,0.0045548,-0.00241198,-0.903688,0.00544292,0.0544652,10.0611,10.0066
315,-6.1597e-11,-6.61092e-09,3.90392e-12,0.164259,0.849057,-0.655737,-0.00144878,0.00359348,-0.000358605,0.00454716,-0.00240246,-0.831365,0.00540875,0.0541232,10.0607,10.0066
316,-6.1597e-11,-6.61092e-09,3.90392e-12,0.16378,0.850178,-0.661992,-0.00148676,0.00361991,-0.000390351,0.00454609,-0.00241294,-0.933219,0.00544142,0.0544503,10.0611,10.0066
317,-6.1597e-11,-6.61092e-09,3.90392e-12,0.165766,0.853974,-0.658999,-0.00149456,0.00363278,-0.000379748,0.00460431,-0.0024661,-0.874469,0.00547294,0.0547656,10.0614,10.0066
318,-6.1597e-11,-6.61092e-09,3.90392e-12,0.16582,0.857462,-0.653406,-0.00147964,0.0036614,-0.000355204,0.00461458,-0.00243282,-0.843069,0.00549547,0.0549911,10.0616,10.0066
319,-6.1597e-11,-6.61092e-09,3.90392e-12,0.166288,0.859881,-0.650545,-0.00150776,0.00361257,-0.000339725,0.00460993,-0.00250512,-0.86014,0.0055173,0.0552095,10.0618,10.0066
320,-6.1597e-11,-6.61092e-09,3.90392e-12,0.166315,0.860727,-0.654977,-0.00153071,0.00367821,-0.00039044,0.00462732,-0.00247981,-0.879235,0.00552193,0.0552558,10.0619,10.0066
321,-6.1597e-11,-6.61092e-09,3.90392e-12,0.167877,0.862584,-0.655068,-0.00151075,0.0037016,-0.000372612,0.00465147,-0.00246062,-0.91659,0.00555663,0.055603,10.0622,10.0066
322,-6.1597e-11,-6.61092e-09,3.90392e-12,0.169289,0.868261,-0.653965,-0.00153663,0.00376017,-0.00040597,0.00468156,-0.00245802,-0.924804,0.00557685,0.0558054,10.0624,10.0066
323,-6.1597e-11,-6.61092e-09,3.90392e-12,0.169547,0.86837,-0.653027,-0.00151766,0.00375412,-0.000402585,0.00469527,-0.00245881,-0.906554,0.00557891,0.055826,10.0624,10.0066
324,-6.1597e-11,-6.61092e-09,3.90392e-12,0.169647,0.873326,-0.653342,-0.00152313,0.00380019,-0.000396081,0.00474897,-0.00247191,-0.945643,0.00563742,0.0564115,10.063,10.0066
325,-6.1597e-11,-6.61092e-09,3.90392e-12,0.171114,0.875067,-0.655251,-0.00153484,0.00382057,-0.000421328,0.00474459,-0.00245886,-0.919398,0.00564673,0.0565046,10.0631,10.0066
326,-6.1597e-11,-6.61092e-09,3.90392e-12,0.171537,0.879555,-0.65577,-0.00160563,0.00388563,-0.000383571,0.00477299,-0.00249298,-0.893615,0.00567666,0.0568042,10.0634,10.0066
327,-6.1597e-11,-6.61092e-09,3.90392e-12,0.17223,0.881477,-0.653249,-0.00159147,0.00382979,-0.000288976,0.00475091,-0.0025126,-0.773014,0.00568781,0.0569157,10.0635,10.0066
328,-6.1597e-11,-6.61092e-09,3.90392e-12,0.171782,0.885604,-0.653954,-0.00157331,0.00387781,-0.0003578,0.00480344,-0.00249894,-0.903799,0.00572919,0.0573298,10.0639,10.0066
329,-6.1597e-11,-6.61092e-09,3.90392e-12,0.172733,0.884928,-0.655556,-0.00156477,0.00386617,-0.000391217,0.00480731,-0.00250591,-0.895114,0.00575236,0.0575617,10.0642,10.0066
330,-6.1597e-11,-6.61092e-09,3.90392e-12,0.172186,0.889829,-0.65875,-0.00157604,0.00387754,-0.000407757,0.00484321,-0.0025417,-0.90216,0.00577373,0.0577755,10.0644,10.0066
331,-6.1597e-11,-6.61092e-09,3.90392e-12,0.172472,0.893018,-0.655625,-0.00160152,0.00386786,-0.000376291,0.00484148,-0.00257514,-0.867972,0.00578665,0.0579048,10.0645,10.0066
332,-6.1597e-11,-6.61092e-09,3.90392e-12,0.172863,0.895665,-0.658146,-0.00158474,0.00394766,-0.000390849,0.0048758,-0.00251288,-0.808637,0.00580215,0.0580599,10.0647,10.0066
333,-6.1597e-11,-6.61092e-09,3.90392e-12,0.174289,0.898154,-0.656754,-0.00160702,0.00398512,-0.000412789,0.00488603,-0.00250794,-0.875067,0.00582112,0.0582498,10.0649,10.0066
334,-6.1597e-11,-6.61092e-09,3.90392e-12,0.175141,0.902104,-0.656694,-0.0016257,0.00400382,-0.000423864,0.0049169,-0.00253878,-0.833946,0.0058423,0.0584617,10.0651,10.0066
335,0.000167382,-0.00595002,-6.28367e-07,0.17623,0.90292,-0.657955,-0.00157505,0.00403628,-0.000391524,0.00494529,-0.00248406,-0.833696,0.0058765,0.0588039,10.0654,10.0066
336,-6.1597e-11,-6.61092e-09,3.90392e-12,0.175747,0.90674,-0.657531,-0.00162226,0.00408256,-0.000431419,0.00497418,-0.00251388,-0.854053,0.00589982,0.0590372,10.0657,10.0066
337,-6.1597e-11,-6.61092e-09,3.90392e-12,0.176652,0.909843,-0.658506,-0.00162392,0.00402607,-0.000395746,0.00498157,-0.00257942,-0.919834,0.00591582,0.0591973,10.0658,10.0066
338,-6.1597e-11,-6.61092e-09,3.90392e-12,0.176778,0.910613,-0.655463,-0.00161769,0.00407657,-0.000419916,0.00499469,-0.00253581,-0.922495,0.00595644,0.0596038,10.0662,10.0066
339,-6.1597e-11,-6.61092e-09,3.90392e-12,0.175964,0.917917,-0.655821,-0.00164338,0.0040747,-0.000367836,0.00500632,-0.002575,-0.820355,0.00597224,0.0597619,10.0664,10.0066
340,-6.1597e-11,-6.61092e-09,3.90392e-12,0.179729,0.916729,-0.655783,-0.00161501,0.00407247,-0.000435289,0.00502777,-0.00257031,-0.869001,0.0059907,0.0599466,10.0666,10.0066
341,-6.1597e-11,-6.61092e-09,3.90392e-12,0.179359,0.920879,-0.654801,-0.00163388,0.00408658,-0.000432609,0.00504965,-0.00259695,-0.933402,0.00602078,0.0602476,10.0669,10.0066
342,-6.1597e-11,-6.61092e-09,3.90392e-12,0.181132,0.92369,-0.655955,-0.00164981,0.00412552,-0.000411781,0.00507535,-0.00259964,-0.862974,0.00605409,0.060581,10.0672,10.0066
343,-6.1597e-11,-6.61092e-09,3.90392e-12,0.181246,0.924573,-0.65466,-0.00166281,0.00416624,-0.000414557,0.00508146,-0.00257803,-0.836238,0.0060561,0.0606011,10.0672,10.0066
344,-6.1597e-11,-6.61092e-09,3.90392e-12,0.180048,0.930662,-0.651638,-0.00165091,0.00413757,-0.000384485,0.00509252,-0.00260586,-0.855721,0.00608436,0.0608838,10.0675,10.0066
345,-6.1597e-11,-6.61092e-09,3.90392e-12,0.1812,0.933384,-0.654363,-0.00165885,0.00416802,-0.000432291,0.0051247,-0.00261552,-0.875498,0.00609351,0.0609755,10.0676,10.0066
346,-6.1597e-11,-6.61092e-09,3.90392e-12,0.18367,0.933375,-0.657032,-0.00166618,0.00423818,-0.000400777,0.00514211,-0.00257011,-0.79831,0.00611938,0.0612343,10.0679,10.0066
347,0.000167382,-0.00595002,-6.28367e-07,0.183417,0.939063,-0.657453,-0.00163985,0.0042197,-0.00046522,0.00518032,-0.00260046,-0.93717,0.00614053,0.0614459,10.0681,10.0066
348,-6.1597e-11,-6.61092e-09,3.90392e-12,0.182098,0.93958,-0.659464,-0.00169688,0.00429837,-0.00039909,0.00518189,-0.0025804,-0.87607,0.0061869,0.06191,10.0685,10.0066
349,-6.1597e-11,-6.61092e-09,3.90392e-12,0.18361,0.943036,-0.655481,-0.00170198,0.00430112,-0.000399712,0.00522011,-0.00262097,-0.823705,0.00621762,0.0622174,10.0688,10.0066
350,-6.1597e-11,-6.61092e-09,3.90392e-12,0.185143,0.94591,-0.657269,-0.00169241,0.0042996,-0.00042099,0.00523123,-0.00262404,-0.850707,0.00622475,0.0622887,10.0689,10.0066
351,-6.1597e-11,-6.61092e-09,3.90392e-12,0.185233,0.949526,-0.657676,-0.0017196,0.00436758,-0.000416897,0.00526204,-0.00261406,-0.858201,0.00626386,0.0626801,10.0693,10.0066
352,-6.1597e-11,-6.61092e-09,3.90392e-12,0.181989,0.951871,-0.651342,-0.001702,0.00436022,-0.000428248,0.00526837,-0.00261015,-0.916822,0.00626484,0.0626899,10.0693,10.0066
353,-6.1597e-11,-6.61092e-09,3.90392e-12,0.185604,0.954486,-0.662961,-0.0016688,0.00434656,-0.000395763,0.00530144,-0.00262369,-0.874958,0.0063025,0.0630667,10.0697,10.0066
354,-6.1597e-11,-6.61092e-09,3.90392e-12,0.182258,0.960284,-0.647992,-0.00172518,0.00441654,-0.000424334,0.00530583,-0.00261447,-0.9061,0.00631427,0.0631845,10.0698,10.0066
355,-6.1597e-11,-6.61092e-09,3.90392e-12,0.184173,0.961823,-0.651826,-0.00170379,0.00438271,-0.000411569,0.00532259,-0.00264367,-0.889955,0.00634804,0.0635224,10.0701,10.0066
356,-6.1597e-11,-6.61092e-09,3.90392e-12,0.185011,0.96274,-0.650121,-0.00169429,0.00447971,-0.00043561,0.00535282,-0.0025674,-0.88569,0.00636998,0.063742,10.0704,10.0066
357,0.000497658,-0.0119044,1.35696e-07,0.187386,0.965558,-0.64974,-0.0017686,0.00445557,-0.000419105,0.00537273,-0.00268576,-0.815336,0.0063962,0.0640043,10.0706,10.0066
358,0.00032996,-0.00594684,7.6398e-07,0.189593,0.968274,-0.653916,-0.00173785,0.00451763,-0.00042395,0.00541035,-0.00263057,-0.830104,0.00640748,0.0641172,10.0707,10.0066
359,-6.1597e-11,-6.61092e-09,3.90392e-12,0.188659,0.971962,-0.654128,-0.0017522,0.0045242,-0.000367094,0.00541274,-0.00264074,-0.844753,0.00644132,0.0644558,10.0711,10.0066
360,-6.1597e-11,-6.61092e-09,3.90392e-12,0.189993,0.973317,-0.653258,-0.0017762,0.00452159,-0.000415387,0.00542749,-0.0026821,-0.84932,0.00644036,0.0644463,10.0711,10.0066
361,-6.1597e-11,-6.61092e-09,3.90392e-12,0.189254,0.976759,-0.650551,-0.00177044,0.00454917,-0.000382569,0.00544649,-0.00266776,-0.867563,0.00645284,0.0645711,10.0712,10.0066
362,-6.1597e-11,-6.61092e-09,3.90392e-12,0.188014,0.98041,-0.644363,-0.00174677,0.00461217,-0.000471452,0.0054944,-0.002629,-0.922427,0.00651569,0.0652,10.0718,10.0066
363,-6.1597e-11,-6.61092e-09,3.90392e-12,0.188867,0.983664,-0.643082,-0.00176623,0.00458346,-0.000423703,0.00549564,-0.00267841,-0.880939,0.00653112,0.0653544,10.072,10.0066
364,-6.1597e-11,-6.61092e-09,3.90392e-12,0.192237,0.984725,-0.64766,-0.00179183,0.00460859,-0.000418666,0.0055162,-0.00269944,-0.860258,0.00652642,0.0653074,10.0719,10.0066
365,-6.1597e-11,-6.61092e-09,3.90392e-12,0.193259,0.987282,-0.650536,-0.00179059,0.00457687,-0.000423054,0.00551642,-0.00273014,-0.920095,0.00653643,0.0654076,10.072,10.0066
366,-6.1597e-11,-6.61092e-09,3.90392e-12,0.194328,0.994322,-0.648347,-0.00180348,0.00464467,-0.000391336,0.00552605,-0.00268486,-0.845998,0.00656978,0.0657413,10.0724,10.0066
367,-6.1597e-11,-6.61092e-09,3.90392e-12,0.193627,0.993446,-0.648394,-0.00177134,0.00469194,-0.000380212,0.00558646,-0.00266585,-0.822551,0.00663267,0.0663706,10.073,10.0066
368,-6.1597e-11,-6.61092e-09,3.90392e-12,0.194558,0.995214,-0.651238,-0.00180941,0.00467668,-0.000373479,0.00559518,-0.00272791,-0.830777,0.00663578,0.0664017,10.073,10.0066
369,-6.1597e-11,-6.61092e-09,3.90392e-12,0.194849,0.999328,-0.652136,-0.00180269,0.00472224,-0.000395599,0.00562461,-0.00270507,-0.818189,0.00666945,0.0667386,10.0734,10.0066
370,0.000497658,-0.0119044,1.35696e-07,0.1964,1.00075,-0.651981,-0.00177202,0.00472063,-0.000406684,0.00564368,-0.00269508,-0.811425,0.00666765,0.0667206,10.0733,10.0066
371,-6.1597e-11,-6.61092e-09,3.90392e-12,0.196211,1.00355,-0.652023,-0.00182216,0.00479194,-0.000410214,0.00565194,-0.00268217,-0.817785,0.00670537,0.067098,10.0737,10.0066
372,-6.1597e-11,-6.61092e-09,3.90392e-12,0.196192,1.0078,-0.652854,-0.00180986,0.00480804,-0.000377051,0.00568564,-0.00268745,-0.819471,0.00676027,0.0676474,10.0743,10.0066
373,-6.1597e-11,-6.61092e-09,3.90392e-12,0.196499,1.01156,-0.653454,-0.00186322,0.00478683,-0.000425049,0.00569399,-0.00277038,-0.905421,0.00675846,0.0676293,10.0742,10.0066
374,-6.1597e-11,-6.61092e-09,3.90392e-12,0.196605,1.01279,-0.651599,-0.00186107,0.00481503,-0.000412353,0.00570289,-0.00274893,-0.869731,0.00675553,0.0676,10.0742,10.0066
375,-6.1597e-11,-6.61092e-09,3.90392e-12,0.196817,1.01587,-0.650194,-0.00184948,0.00484243,-0.000389679,0.00574978,-0.00275683,-0.910463,0.00679943,0.0680393,10.0747,10.0066
376,0.000167382,-0.00595002,-6.28367e-07,0.195736,1.01792,-0.655899,-0.00183032,0.00483507,-0.000399835,0.00576739,-0.00276264,-0.859715,0.00681988,0.068244,10.0749,10.0066
377,-0.000482062,-0.00596239,-1.51999e-06,0.197301,1.01996,-0.659557,-0.00180826,0.00491888,-0.000388101,0.00581601,-0.00270539,-0.835748,0.00691017,0.0691475,10.0758,10.0066
378,-6.1597e-11,-6.61092e-09,3.90392e-12,0.197056,1.02465,-0.655661,-0.00182263,0.00488956,-0.00043291,0.00580607,-0.00273915,-0.899945,0.00686059,0.0686513,10.0753,10.0066
379,-6.1597e-11,-6.61092e-09,3.90392e-12,0.197763,1.02708,-0.654176,-0.0018644,0.00497851,-0.000382601,0.00582712,-0.00271302,-0.813399,0.00689525,0.0689982,10.0756,10.0066
