Average,,,,,,,,,,,,,E0,,,
Index [1],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - engr.,eyy [1] - engr.,exy [1] - engr.,e1 [1] - engr.,e2 [1] - engr.,gamma [1] - engr.,ΔL/L0 [1],ΔL [mm],L1 [mm],L0 [mm]
255,-0.00511046,-0.0214168,-1.87E-05,-0.23431,0.6172,-0.693117,-0.001214,0.00483852,-0.000436001,0.00487779,-0.00125326,-0.515476,0.00398877,0.039847,10.0296,9.98979
256,-0.00511046,-0.0214168,-1.87E-05,-0.234162,0.622533,-0.689557,-0.00126457,0.00489213,-0.000435138,0.00492902,-0.00130146,-0.549062,0.004011,0.040069,10.0299,9.98979
257,-0.0010639,-0.00520122,8.96E-08,-0.234103,0.621661,-0.696215,-0.00126509,0.00516469,-0.000393153,0.00519216,-0.00129257,-0.646338,0.00402057,0.0401647,10.03,9.98979
258,-0.0010639,-0.00520122,8.96E-08,-0.234314,0.627381,-0.695594,-0.00125405,0.00525065,-0.000394109,0.00527706,-0.00128045,-0.693299,0.00404145,0.0403732,10.0302,9.98979
259,-0.00511046,-0.0214168,-1.87E-05,-0.234735,0.628713,-0.694848,-0.00122534,0.00495409,-0.000457413,0.00499165,-0.0012629,-0.703069,0.00408493,0.0408076,10.0306,9.98979
260,-0.00511046,-0.0214168,-1.87E-05,-0.234623,0.63105,-0.694759,-0.00123706,0.00500839,-0.000440961,0.00504286,-0.00127153,-0.729927,0.00408954,0.0408536,10.0306,9.98979
261,-0.00269511,-0.0107,-1.41E-05,-0.235024,0.633417,-0.691801,-0.00125518,0.00514817,-0.000506523,0.00518685,-0.00129385,-0.797881,0.00409646,0.0409228,10.0307,9.98979
262,-0.00511046,-0.0214168,-1.87E-05,-0.23529,0.638789,-0.693735,-0.00125247,0.00506349,-0.000519515,0.00510495,-0.00129392,-0.691285,0.00413293,0.0412871,10.0311,9.98979
263,1.74E-09,1.97E-09,2.19E-12,-0.233947,0.639184,-0.690516,-0.00122603,0.00540215,-0.000457972,0.00543451,-0.00125839,-0.827205,0.00415043,0.0414619,10.0313,9.98979
264,-0.00269511,-0.0107,-1.41E-05,-0.236416,0.643158,-0.690583,-0.00124759,0.00521198,-0.000568712,0.00526029,-0.0012959,-0.572702,0.00416893,0.0416468,10.0314,9.98979
265,0.00298948,-0.0105897,-1.22E-06,-0.236258,0.644623,-0.691848,-0.00125999,0.00533965,-0.000496075,0.00538229,-0.00130263,-0.718153,0.00419585,0.0419157,10.0317,9.98979
266,-0.00511046,-0.0214168,-1.87E-05,-0.234416,0.645504,-0.692217,-0.00122303,0.00513185,-0.000487336,0.00517194,-0.00126311,-0.642384,0.00419835,0.0419407,10.0317,9.98979
267,-0.0010639,-0.00520122,8.96E-08,-0.235616,0.650736,-0.690867,-0.00128521,0.005495,-0.000399757,0.00552245,-0.00131266,-0.675955,0.00423711,0.0423279,10.0321,9.98979
268,-0.00511046,-0.0214168,-1.87E-05,-0.236086,0.653891,-0.691374,-0.00126115,0.00517973,-0.000501201,0.00521799,-0.00129941,-0.687994,0.00426556,0.0426121,10.0324,9.98979
269,1.74E-09,1.97E-09,2.19E-12,-0.235343,0.656413,-0.690866,-0.00130461,0.00548882,-0.00042903,0.00551928,-0.00133507,-0.721235,0.00425722,0.0425287,10.0323,9.98979
270,1.74E-09,1.97E-09,2.19E-12,-0.236838,0.658132,-0.691673,-0.00131507,0.00556979,-0.000360312,0.00559829,-0.00134357,-0.652524,0.00429644,0.0429205,10.0327,9.98979
271,-0.00511046,-0.0214168,-1.87E-05,-0.235228,0.663214,-0.69209,-0.00129152,0.00525517,-0.000449839,0.00529145,-0.0013278,-0.677895,0.00433517,0.0433074,10.0331,9.98979
272,1.74E-09,1.97E-09,2.19E-12,-0.236414,0.663289,-0.689779,-0.00131589,0.00559563,-0.00042984,0.0056286,-0.00134886,-0.584545,0.00435033,0.0434589,10.0333,9.98979
273,-0.00511046,-0.0214168,-1.87E-05,-0.236469,0.666854,-0.692395,-0.00134388,0.00529067,-0.000451412,0.00532765,-0.00138086,-0.599794,0.00436255,0.043581,10.0334,9.98979
274,-0.00511046,-0.0214168,-1.87E-05,-0.234825,0.669909,-0.69443,-0.0013333,0.00533664,-0.000462076,0.00537553,-0.00137219,-0.578622,0.00437623,0.0437176,10.0335,9.98979
275,1.74E-09,1.97E-09,2.19E-12,-0.23709,0.673831,-0.692045,-0.00136054,0.00567831,-0.000415917,0.00570947,-0.0013917,-0.613604,0.00440497,0.0440047,10.0338,9.98979
276,-0.0010639,-0.00520122,8.96E-08,-0.235045,0.674304,-0.69271,-0.00136465,0.00570715,-0.000375675,0.00573477,-0.00139228,-0.621138,0.00443711,0.0443258,10.0341,9.98979
277,-0.00511046,-0.0214168,-1.87E-05,-0.23688,0.683569,-0.692956,-0.00135293,0.00542054,-0.000505934,0.00546002,-0.0013924,-0.668757,0.00444568,0.0444114,10.0342,9.98979
278,-0.00511046,-0.0214168,-1.87E-05,-0.235051,0.6805,-0.692734,-0.00134772,0.00545515,-0.000491528,0.0054953,-0.00138787,-0.702246,0.00444138,0.0443685,10.0342,9.98979
279,-0.00269511,-0.0107,-1.41E-05,-0.234611,0.68007,-0.694344,-0.00131628,0.00559495,-0.000551782,0.00563883,-0.00136015,-0.735924,0.00451829,0.0451367,10.0349,9.98979
280,1.74E-09,1.97E-09,2.19E-12,-0.234341,0.687525,-0.691551,-0.00140179,0.00581205,-0.000382177,0.00584132,-0.00143106,-0.572506,0.00449876,0.0449417,10.0347,9.98979
281,-0.00511046,-0.0214168,-1.87E-05,-0.235335,0.688066,-0.694112,-0.00135238,0.00553874,-0.000486677,0.00557904,-0.00139267,-0.668,0.00452635,0.0452173,10.035,9.98979
282,-0.0010639,-0.00520122,8.96E-08,-0.235944,0.689846,-0.690912,-0.00140656,0.00586403,-0.000391159,0.00589395,-0.00143648,-0.583228,0.0045454,0.0454076,10.0352,9.98979
283,1.74E-09,1.97E-09,2.19E-12,-0.236022,0.698316,-0.692343,-0.00137821,0.00593249,-0.000429025,0.00596692,-0.00141264,-0.631034,0.00457743,0.0457276,10.0355,9.98979
284,-0.0010639,-0.00520122,8.96E-08,-0.235521,0.697208,-0.691225,-0.00139306,0.00593708,-0.000363132,0.00596474,-0.00142072,-0.564779,0.00459217,0.0458748,10.0357,9.98979
285,-0.00511046,-0.0214168,-1.87E-05,-0.234854,0.699146,-0.693091,-0.00134291,0.00562863,-0.000492907,0.00566866,-0.00138293,-0.708061,0.00460862,0.0460391,10.0358,9.98979
286,-0.00269511,-0.0107,-1.41E-05,-0.235928,0.702937,-0.69302,-0.00140655,0.00580937,-0.000484218,0.00584917,-0.00144635,-0.593502,0.00464643,0.0464169,10.0362,9.98979
287,-0.000213642,-0.00504499,5.04E-06,-0.234618,0.703791,-0.692848,-0.00141795,0.00604587,-0.000409593,0.00607847,-0.00145055,-0.652871,0.00465674,0.0465199,10.0363,9.98979
288,-0.00212002,-0.0320536,-2.00E-05,-0.233973,0.711413,-0.691821,-0.00138191,0.00559696,-0.000512439,0.00564418,-0.00142913,-0.592437,0.00467893,0.0467415,10.0365,9.98979
289,-0.00511046,-0.0214168,-1.87E-05,-0.231565,0.706671,-0.694928,-0.00142249,0.00572083,-0.000445784,0.00575919,-0.00146085,-0.557169,0.0046974,0.0469261,10.0367,9.98979
290,-0.00511046,-0.0214168,-1.87E-05,-0.233716,0.716458,-0.695098,-0.00141829,0.00576264,-0.000459419,0.00580053,-0.00145618,-0.574179,0.00474274,0.047379,10.0372,9.98979
291,-0.00511046,-0.0214168,-1.87E-05,-0.23334,0.713694,-0.693899,-0.00143479,0.00580955,-0.000488208,0.00585061,-0.00147585,-0.500877,0.00473618,0.0473134,10.0371,9.98979
292,1.74E-09,1.97E-09,2.19E-12,-0.234942,0.720028,-0.691877,-0.00143068,0.00614418,-0.000436462,0.00617748,-0.00146397,-0.480459,0.00475344,0.0474859,10.0373,9.98979
293,-0.0010639,-0.00520122,8.96E-08,-0.235145,0.722003,-0.692613,-0.00143893,0.0061328,-0.000383833,0.00616423,-0.00147037,-0.568791,0.00477938,0.047745,10.0375,9.98979
294,1.74E-09,1.97E-09,2.19E-12,-0.235142,0.724424,-0.695379,-0.00146068,0.00622778,-0.000417826,0.00625968,-0.00149258,-0.607337,0.00479187,0.0478698,10.0377,9.98979
295,-0.00269511,-0.0107,-1.41E-05,-0.234477,0.730177,-0.69335,-0.00144945,0.00607727,-0.000501134,0.00611784,-0.00149002,-0.506328,0.00482022,0.048153,10.0379,9.98979
296,-0.0010639,-0.00520122,8.96E-08,-0.233638,0.728936,-0.693386,-0.00146405,0.00627383,-0.000396896,0.00630537,-0.00149559,-0.5157,0.00484607,0.0484112,10.0382,9.98979
297,-0.0010639,-0.00520122,8.96E-08,-0.23383,0.733942,-0.692101,-0.00147471,0.00630575,-0.000379349,0.00633569,-0.00150465,-0.433419,0.00488155,0.0487656,10.0386,9.98979
298,1.74E-09,1.97E-09,2.19E-12,-0.234619,0.733818,-0.687385,-0.00150907,0.00632418,-0.000410446,0.0063568,-0.00154169,-0.563031,0.00490043,0.0489543,10.0387,9.98979
299,0.00298948,-0.0105897,-1.22E-06,-0.236245,0.739938,-0.689912,-0.0014888,0.00625183,-0.000497026,0.00629295,-0.00152993,-0.587466,0.00491078,0.0490577,10.0389,9.98979
300,-0.00269511,-0.0107,-1.41E-05,-0.236757,0.738796,-0.682607,-0.00144629,0.00613612,-0.000524183,0.00617879,-0.00148896,-0.541444,0.00493256,0.0492753,10.0391,9.98979
301,1.74E-09,1.97E-09,2.19E-12,-0.2364,0.744008,-0.68392,-0.00149119,0.00639479,-0.000432966,0.00642702,-0.00152343,-0.519514,0.00494512,0.0494007,10.0392,9.98979
302,-0.00511046,-0.0214168,-1.87E-05,-0.236519,0.745505,-0.685438,-0.0015033,0.00607355,-0.000477167,0.00611516,-0.00154491,-0.520267,0.00496949,0.0496442,10.0394,9.98979
303,8.07E-05,-0.0263812,-1.03E-05,-0.236642,0.748459,-0.6948,-0.0014777,0.00621479,-0.000607791,0.00626819,-0.00153111,-0.553297,0.00497998,0.0497489,10.0395,9.98979
304,-0.0010639,-0.00520122,8.96E-08,-0.236334,0.751495,-0.689506,-0.00151338,0.00652114,-0.000439672,0.0065528,-0.00154504,-0.646586,0.00501821,0.0501309,10.0399,9.98979
305,1.74E-09,1.97E-09,2.19E-12,-0.236813,0.753651,-0.684661,-0.00153944,0.00646448,-0.000466922,0.00649769,-0.00157265,-0.64947,0.00501151,0.0500639,10.0399,9.98979
306,1.74E-09,1.97E-09,2.19E-12,-0.235369,0.758151,-0.685178,-0.00155401,0.00654941,-0.000424746,0.0065842,-0.0015888,-0.489773,0.00505923,0.0505407,10.0403,9.98979
307,-0.00511046,-0.0214168,-1.87E-05,-0.236484,0.758697,-0.68793,-0.00148414,0.00620718,-0.000507748,0.00625052,-0.00152748,-0.510368,0.00506882,0.0506364,10.0404,9.98979
308,-0.00511046,-0.0214168,-1.87E-05,-0.235798,0.76166,-0.690592,-0.00152667,0.00620668,-0.000494029,0.00624635,-0.00156635,-0.539958,0.00510232,0.0509711,10.0408,9.98979
309,-0.00511046,-0.0214168,-1.87E-05,-0.234432,0.7616,-0.691436,-0.00157038,0.00627364,-0.000486756,0.00631349,-0.00161023,-0.549646,0.0051282,0.0512296,10.041,9.98979
310,-0.0010639,-0.00520122,8.96E-08,-0.237889,0.76981,-0.68921,-0.00152957,0.0066559,-0.000461381,0.00669207,-0.00156574,-0.432388,0.00515669,0.0515143,10.0413,9.98979
311,1.74E-09,1.97E-09,2.19E-12,-0.235798,0.766941,-0.687435,-0.00156851,0.00667948,-0.000480689,0.00671623,-0.00160526,-0.665278,0.00516003,0.0515476,10.0413,9.98979
312,-0.0010639,-0.00520122,8.96E-08,-0.236743,0.772248,-0.689219,-0.00157052,0.00670429,-0.000427852,0.0067379,-0.00160413,-0.550939,0.00520983,0.0520452,10.0418,9.98979
313,-0.00269511,-0.0107,-1.41E-05,-0.235901,0.772135,-0.691692,-0.00151788,0.00652387,-0.000578439,0.00657198,-0.00156599,-0.537697,0.00519628,0.0519098,10.0417,9.98979
314,-0.00269511,-0.0107,-1.41E-05,-0.235398,0.775881,-0.691985,-0.00156561,0.0065964,-0.000540556,0.0066369,-0.00160611,-0.569647,0.0052787,0.0527332,10.0425,9.98979
315,-0.0010639,-0.00520122,8.96E-08,-0.235595,0.780959,-0.690726,-0.00156838,0.00683654,-0.000390316,0.00687063,-0.00160247,-0.421368,0.00529272,0.0528732,10.0427,9.98979
316,-0.00511046,-0.0214168,-1.87E-05,-0.235815,0.77973,-0.686012,-0.0015579,0.00647217,-0.000512843,0.00651488,-0.00160061,-0.556837,0.00524898,0.0524362,10.0422,9.98979
317,-0.0010639,-0.00520122,8.96E-08,-0.235784,0.786045,-0.687583,-0.00163618,0.00678613,-0.000368343,0.00681673,-0.00166678,-0.535861,0.00532309,0.0531766,10.043,9.98979
318,1.74E-09,1.97E-09,2.19E-12,-0.235806,0.785919,-0.6865,-0.00159148,0.0069199,-0.000402893,0.00695394,-0.00162552,-0.269063,0.0053372,0.0533175,10.0431,9.98979
319,-0.00283958,-0.0209523,-3.02E-06,-0.234686,0.790204,-0.691704,-0.001587,0.00670239,-0.000453017,0.0067414,-0.00162601,-0.185114,0.00538003,0.0537454,10.0435,9.98979
320,1.74E-09,1.97E-09,2.19E-12,-0.236713,0.786891,-0.695575,-0.00161058,0.00693795,-0.00047441,0.00697397,-0.0016466,-0.589334,0.00540887,0.0540335,10.0438,9.98979
321,7.24E-05,-0.00517849,6.03E-06,-0.236113,0.792064,-0.69449,-0.00162953,0.00705388,-0.000476078,0.00708773,-0.00166338,-0.518604,0.00541474,0.0540922,10.0439,9.98979
322,-0.00511346,-0.0318293,-7.52E-06,-0.236007,0.791996,-0.69414,-0.00162241,0.00667863,-0.000467299,0.00671874,-0.00166253,-0.466614,0.00545603,0.0545046,10.0443,9.98979
323,-0.000992064,-0.0103854,6.12E-06,-0.236665,0.793198,-0.692493,-0.00165145,0.00711088,-0.000380135,0.00714334,-0.00168392,-0.196011,0.00548477,0.0547917,10.0446,9.98979
324,-0.00262413,-0.0158901,-8.06E-06,-0.235789,0.80088,-0.681713,-0.00160895,0.00695215,-0.000513886,0.00699655,-0.00165336,-0.329306,0.005484,0.054784,10.0446,9.98979
325,-0.00511346,-0.0318293,-7.52E-06,-0.237708,0.796132,-0.696149,-0.00161696,0.00684991,-0.000517665,0.00689164,-0.00165869,-0.581844,0.00558681,0.0558111,10.0456,9.98979
326,-0.00504074,-0.0266186,-1.27E-05,-0.239164,0.801084,-0.691803,-0.00165432,0.0067856,-0.00048176,0.00682674,-0.00169546,-0.430684,0.00552838,0.0552273,10.045,9.98979
327,-0.00106243,-0.0155786,1.13E-05,-0.235911,0.80356,-0.683822,-0.001708,0.00719141,-0.0004045,0.00723035,-0.00174694,-0.377904,0.00555425,0.0554858,10.0453,9.98979
328,-0.00525776,-0.0316922,-7.66E-06,-0.235687,0.805267,-0.68247,-0.00166275,0.00688082,-0.000495141,0.00692417,-0.0017061,-0.413215,0.00562375,0.0561801,10.046,9.98979
329,-0.00511346,-0.0318293,-7.52E-06,-0.235919,0.808357,-0.688945,-0.00168379,0.00686704,-0.000517785,0.00691054,-0.00172729,-0.433845,0.0056021,0.0559638,10.0458,9.98979
330,2.65E-06,-0.0103659,1.12E-05,-0.238748,0.81126,-0.682218,-0.00171771,0.0072812,-0.000407235,0.00731531,-0.00175182,-0.471227,0.00565552,0.0564974,10.0463,9.98979
331,2.65E-06,-0.0103659,1.12E-05,-0.237738,0.81549,-0.692426,-0.00172595,0.00730747,-0.000417774,0.00734288,-0.00176136,-0.342811,0.00569576,0.0568995,10.0467,9.98979
332,-0.00511346,-0.0318293,-7.52E-06,-0.237382,0.812392,-0.69063,-0.0016781,0.00700019,-0.000500661,0.00704551,-0.00172342,-0.430148,0.00570792,0.057021,10.0468,9.98979
333,-0.00211972,-0.0424894,-8.75E-06,-0.235585,0.817915,-0.690898,-0.00165392,0.00689302,-0.000533691,0.00694512,-0.00170601,-0.185454,0.00573056,0.0572471,10.047,9.98979
334,2.65E-06,-0.0103659,1.12E-05,-0.235287,0.817399,-0.692759,-0.001744,0.00747198,-0.00047033,0.00751006,-0.00178209,-0.357865,0.00579902,0.057931,10.0477,9.98979
335,-0.00404903,-0.0368833,-7.72E-06,-0.236796,0.820238,-0.694042,-0.00172283,0.00707788,-0.000483375,0.00711819,-0.00176315,-0.314588,0.00583185,0.058259,10.0481,9.98979
336,-0.00511346,-0.0318293,-7.52E-06,-0.23606,0.82041,-0.692906,-0.00171396,0.00711818,-0.000524786,0.00716445,-0.00176023,-0.333821,0.00584793,0.0584197,10.0482,9.98979
337,-0.00511346,-0.0318293,-7.52E-06,-0.237207,0.824719,-0.691565,-0.00171894,0.00714075,-0.000532599,0.00718817,-0.00176637,-0.367105,0.00585076,0.0584479,10.0482,9.98979
338,-0.00511346,-0.0318293,-7.52E-06,-0.235692,0.829357,-0.688338,-0.00176261,0.00717735,-0.000510395,0.00722229,-0.00180755,-0.358373,0.00589335,0.0588733,10.0487,9.98979
339,0.000925555,-0.0153996,1.26E-05,-0.236898,0.82942,-0.693504,-0.00176734,0.00758429,-0.000453028,0.00762398,-0.00180704,-0.257634,0.00588904,0.0588303,10.0486,9.98979
340,-0.00511346,-0.0318293,-7.52E-06,-0.23584,0.827627,-0.697053,-0.00179807,0.00724425,-0.000464538,0.0072854,-0.00183922,-0.318022,0.00592078,0.0591473,10.0489,9.98979
341,2.65E-06,-0.0103659,1.12E-05,-0.236608,0.83165,-0.695017,-0.00177167,0.00771812,-0.000493557,0.00775767,-0.00181122,-0.301541,0.00593953,0.0593347,10.0491,9.98979
342,2.65E-06,-0.0103659,1.12E-05,-0.236515,0.838827,-0.696103,-0.00178237,0.00774794,-0.000480903,0.0077908,-0.00182522,-0.320028,0.00598228,0.0597618,10.0496,9.98979
343,2.65E-06,-0.0103659,1.12E-05,-0.237521,0.83467,-0.692854,-0.00182229,0.00775446,-0.000426346,0.00778914,-0.00185697,-0.330824,0.00600864,0.0600251,10.0498,9.98979
344,2.65E-06,-0.0103659,1.12E-05,-0.237942,0.838251,-0.691868,-0.00181913,0.00776521,-0.000470489,0.00780423,-0.00185816,-0.424196,0.00604476,0.0603859,10.0502,9.98979
345,-0.00106243,-0.0155786,1.13E-05,-0.239269,0.842611,-0.69376,-0.00182272,0.00779299,-0.000379142,0.00782825,-0.00185798,-0.33446,0.00605244,0.0604627,10.0503,9.98979
346,-0.00269544,-0.0210892,-2.88E-06,-0.237363,0.843255,-0.695898,-0.00177583,0.00767187,-0.000512355,0.00771955,-0.00182351,-0.222109,0.006109,0.0610276,10.0508,9.98979
347,-0.00211972,-0.0424894,-8.75E-06,-0.235656,0.842421,-0.699692,-0.00178818,0.00734189,-0.000595242,0.00740027,-0.00184656,-0.239224,0.0061108,0.0610457,10.0508,9.98979
348,-0.00846478,-0.047978,-9.47E-06,-0.235947,0.850051,-0.697976,-0.00179883,0.00733086,-0.000383509,0.00736866,-0.00183663,-0.238028,0.00612751,0.0612126,10.051,9.98979
349,-0.00198657,-0.0207943,1.17E-05,-0.238046,0.849655,-0.699177,-0.00179794,0.00798045,-0.000381815,0.00801902,-0.00183651,-0.1392,0.00617677,0.0617046,10.0515,9.98979
350,-0.00532862,-0.0370491,-1.98E-06,-0.237152,0.853131,-0.696799,-0.00179253,0.007534,-0.00052295,0.00758044,-0.00183897,-0.234472,0.00619369,0.0618737,10.0517,9.98979
351,-0.00269565,-0.0315017,8.76E-06,-0.238982,0.857315,-0.695815,-0.0017938,0.00792103,-0.000623865,0.00797285,-0.00184563,-0.358261,0.00620353,0.061972,10.0518,9.98979
352,-0.00511346,-0.0318293,-7.52E-06,-0.238624,0.8569,-0.695545,-0.00181243,0.00760664,-0.00052378,0.00765112,-0.00185691,-0.233732,0.00621465,0.062083,10.0519,9.98979
353,-0.000920394,-0.0155758,1.16E-05,-0.239721,0.8619,-0.695611,-0.00189041,0.00804333,-0.000388408,0.00808023,-0.00192731,-0.232331,0.00623488,0.0622851,10.0521,9.98979
354,-0.00846478,-0.047978,-9.47E-06,-0.239696,0.861702,-0.693812,-0.00185395,0.00748993,-0.000394272,0.00752698,-0.001891,-0.276354,0.00628045,0.0627404,10.0525,9.98979
355,-0.00868215,-0.0532154,-3.92E-06,-0.237784,0.865019,-0.695006,-0.00186766,0.00755829,-0.000463593,0.00760251,-0.00191188,-0.243337,0.00629773,0.062913,10.0527,9.98979
356,-0.001986,-0.0312064,2.33E-05,-0.236674,0.87023,-0.696028,-0.00191308,0.00828256,-0.000413967,0.00831898,-0.00194951,-0.34313,0.0062937,0.0628728,10.0527,9.98979
357,-0.00847138,-0.0584491,2.20E-06,-0.234854,0.877201,-0.697413,-0.00181477,0.00769066,-0.000468687,0.00773389,-0.001858,-0.279672,0.00629713,0.0629071,10.0527,9.98979
358,-0.00626543,-0.0633683,-2.21E-06,-0.234982,0.875883,-0.697122,-0.00184071,0.00768059,-0.00040507,0.00772079,-0.00188091,-0.186802,0.00633345,0.0632698,10.0531,9.98979
359,-0.00847138,-0.0584491,2.20E-06,-0.235127,0.878918,-0.696854,-0.0018498,0.00773938,-0.000438984,0.00778114,-0.00189157,-0.270792,0.00636157,0.0635508,10.0533,9.98979
360,-0.008254,-0.053206,-3.36E-06,-0.237757,0.885131,-0.695766,-0.00187363,0.00772245,-0.00037496,0.00776154,-0.00191272,-0.288755,0.00640653,0.0639999,10.0538,9.98979
361,-0.001986,-0.0312064,2.33E-05,-0.236544,0.883153,-0.692716,-0.00191648,0.00843034,-0.000482694,0.0084737,-0.00195983,-0.327016,0.00643272,0.0642615,10.0541,9.98979
362,-0.001986,-0.0312064,2.33E-05,-0.236154,0.889778,-0.692891,-0.00190625,0.00847736,-0.000441524,0.00851697,-0.00194587,-0.30849,0.00645545,0.0644886,10.0543,9.98979
363,-0.00648195,-0.0686229,3.36E-06,-0.23622,0.888659,-0.69625,-0.00191773,0.00783123,-0.000423655,0.0078734,-0.0019599,-0.149669,0.00643342,0.0642685,10.0541,9.98979
364,-0.0116175,-0.0694267,7.30E-08,-0.237101,0.894748,-0.697154,-0.00189873,0.00768425,-0.000393611,0.00772666,-0.00194114,-0.174794,0.00653098,0.0652432,10.055,9.98979
365,-0.00648195,-0.0686229,3.36E-06,-0.23414,0.893869,-0.698659,-0.00192377,0.00789105,-0.000375043,0.00793359,-0.00196631,0.137249,0.00648593,0.0647931,10.0546,9.98979
366,-0.00497136,-0.0853652,1.74E-05,-0.235805,0.899946,-0.696768,-0.0018233,0.00787258,-0.000513649,0.00792732,-0.00187803,-0.203317,0.00657806,0.0657134,10.0555,9.98979
367,-0.00547307,-0.0691683,9.70E-07,-0.236214,0.899841,-0.696407,-0.00184922,0.0079954,-0.000544703,0.00804935,-0.00190317,-0.189275,0.00657603,0.0656931,10.0555,9.98979
368,-0.00226521,-0.0525255,4.08E-05,-0.236352,0.903804,-0.693744,-0.00194603,0.00869957,-0.000391571,0.00874071,-0.00198717,-0.418573,0.00661332,0.0660657,10.0559,9.98979
369,-0.0109159,-0.0908933,2.27E-05,-0.234468,0.903867,-0.694885,-0.00184972,0.00796786,-0.000464238,0.00801489,-0.00189674,-0.420881,0.00662652,0.0661975,10.056,9.98979
370,-0.00226521,-0.0525255,4.08E-05,-0.234548,0.908569,-0.69397,-0.00198038,0.00872695,-0.000389288,0.00876855,-0.00202199,-0.263465,0.00665035,0.0664356,10.0562,9.98979
371,-0.00226521,-0.0525255,4.08E-05,-0.235325,0.911843,-0.691624,-0.00193979,0.0087509,-0.000476212,0.00879766,-0.00198656,-0.313592,0.00668318,0.0667636,10.0566,9.98979
372,-0.00791031,-0.101684,2.15E-05,-0.235044,0.913697,-0.693663,-0.00191287,0.00785281,-0.000479468,0.00790599,-0.00196605,-0.223865,0.006696,0.0668916,10.0567,9.98979
373,-0.00791031,-0.101684,2.15E-05,-0.23388,0.917047,-0.693904,-0.00188672,0.00792459,-0.000562529,0.00798363,-0.00194576,-0.32912,0.00671383,0.0670698,10.0569,9.98979
374,-0.00226521,-0.0525255,4.08E-05,-0.234073,0.917825,-0.691448,-0.00193522,0.00885253,-0.000451414,0.0089004,-0.00198308,-0.355059,0.00674282,0.0673594,10.0572,9.98979
375,-0.0109159,-0.0908933,2.27E-05,-0.233046,0.922521,-0.692474,-0.00189561,0.00809373,-0.000448634,0.00814186,-0.00194374,-0.284142,0.00676056,0.0675366,10.0573,9.98979
376,-0.0109159,-0.0908933,2.27E-05,-0.232745,0.921529,-0.691805,-0.00190878,0.00812253,-0.000420172,0.0081713,-0.00195755,-0.251846,0.00680392,0.0679697,10.0578,9.98979
377,-0.0109159,-0.0908933,2.27E-05,-0.232949,0.926195,-0.690303,-0.00192364,0.00816388,-0.000455703,0.00821252,-0.00197228,-0.21689,0.00683694,0.0682996,10.0581,9.98979
378,-0.0109159,-0.0908933,2.27E-05,-0.233472,0.927694,-0.690626,-0.00199105,0.00813078,-0.000403474,0.00817213,-0.0020324,-0.364672,0.00684866,0.0684167,10.0582,9.98979
379,-0.00226521,-0.0525255,4.08E-05,-0.233825,0.932058,-0.691539,-0.00201317,0.00905496,-0.000435395,0.00909857,-0.00205678,-0.401698,0.00689408,0.0688704,10.0587,9.98979
380,-0.0109159,-0.0908933,2.27E-05,-0.23343,0.9333,-0.689892,-0.001891,0.00822459,-0.000511716,0.00827185,-0.00193827,-0.450502,0.00695483,0.0694773,10.0593,9.98979
381,0.000738329,-0.0632321,3.96E-05,-0.232476,0.936458,-0.688807,-0.00203667,0.00895842,-0.000521751,0.00901193,-0.00209018,-0.235528,0.00692258,0.0691552,10.0589,9.98979
382,-0.0109159,-0.0908933,2.27E-05,-0.233631,0.937276,-0.686743,-0.00198134,0.00830851,-0.000466507,0.00835286,-0.00202569,-0.384352,0.00696381,0.0695671,10.0594,9.98979
383,-0.0109159,-0.0908933,2.27E-05,-0.234303,0.940752,-0.6901,-0.00207563,0.00831398,-0.000505343,0.00836426,-0.00212592,-0.425544,0.00694078,0.069337,10.0591,9.98979
384,-0.0109159,-0.0908933,2.27E-05,-0.233706,0.943247,-0.69276,-0.00193416,0.00838314,-0.000491827,0.00843446,-0.00198548,-0.481012,0.00701851,0.0701135,10.0599,9.98979
385,-0.00791031,-0.101684,2.15E-05,-0.233595,0.946788,-0.68767,-0.00200024,0.0082216,-0.00052132,0.00827773,-0.00205637,-0.377471,0.00697488,0.0696776,10.0595,9.98979
386,-0.0109159,-0.0908933,2.27E-05,-0.232367,0.949094,-0.690535,-0.00200269,0.00840573,-0.00047455,0.00845326,-0.00205022,-0.407902,0.00705938,0.0705217,10.0603,9.98979
387,-0.00791031,-0.101684,2.15E-05,-0.23348,0.951066,-0.690091,-0.00188354,0.00833469,-0.000539162,0.00839422,-0.00194306,-0.287128,0.00711849,0.0711122,10.0609,9.98979
388,-0.0109159,-0.0908933,2.27E-05,-0.233738,0.954138,-0.689532,-0.0020507,0.00847029,-0.000490248,0.00851787,-0.00209828,-0.38994,0.00712024,0.0711297,10.0609,9.98979
389,0.000738329,-0.0632321,3.96E-05,-0.234627,0.959798,-0.691148,-0.00206066,0.00926316,-0.000554748,0.0093217,-0.0021192,-0.30793,0.00714984,0.0714254,10.0612,9.98979
390,-0.0114261,-0.107185,4.15E-05,-0.233835,0.957886,-0.690549,-0.00203478,0.00845581,-0.000434987,0.00850595,-0.00208492,-0.326116,0.00719456,0.0718722,10.0617,9.98979
391,-0.0114261,-0.107185,4.15E-05,-0.230781,0.964012,-0.690869,-0.00205846,0.00841601,-0.00045468,0.00846636,-0.0021088,-0.383086,0.00719214,0.071848,10.0616,9.98979
